TITLE,Protein_AMSS
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,22/09/27
TIME,14:43:30
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-0.1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
Y3UNITS,ABSORBANCE
FIRSTX,  320.0000
LASTX,  190.0000
NPOINTS,    1301
FIRSTY,     1.29284
MAXY,    34.86806
MINY,   -74.25926
XYDATA
320.0000,1.29284,259.435,0.815533
319.9000,2.02807,258.778,0.807681
319.8000,1.55006,259.397,0.815073
319.7000,-0.519439,259.799,0.819872
319.6000,0.577012,258.625,0.805851
319.5000,1.3054,259.395,0.81506
319.4000,2.95682,260.215,0.824826
319.3000,1.49508,260.028,0.8226
319.2000,0.350659,258.972,0.809998
319.1000,2.58854,259.641,0.817994
319.0000,2.05672,260.575,0.829114
318.9000,1.51851,259.425,0.815412
318.8000,2.32682,258.633,0.805946
318.7000,3.01744,259.123,0.811812
318.6000,0.114062,259.768,0.819507
318.5000,0.141291,259.594,0.817426
318.4000,1.21291,260.964,0.833733
318.3000,-1.37901,259.031,0.810702
318.2000,-0.0323097,259.074,0.811217
318.1000,4.06486,259.046,0.810892
318.0000,3.04997,258.958,0.809835
317.9000,0.0209581,259.551,0.816912
317.8000,0.99123,258.78,0.807708
317.7000,1.71069,258.74,0.807234
317.6000,0.422363,259.81,0.820007
317.5000,0.854369,259.889,0.820953
317.4000,0.710898,259.799,0.819872
317.3000,1.11606,259.048,0.810905
317.2000,-0.115676,258.635,0.805973
317.1000,3.18111,259.808,0.81998
317.0000,2.7131,258.346,0.802514
316.9000,3.9015,259.854,0.820534
316.8000,0.405353,259.641,0.817994
316.7000,0.886893,259.325,0.814221
316.6000,-2.35556,259.853,0.82052
316.5000,2.86273,258.425,0.803464
316.4000,1.78607,260.519,0.828453
316.3000,-3.04109,259.553,0.816939
316.2000,3.84441,258.847,0.808508
316.1000,2.28885,258.779,0.807695
316.0000,-1.33364,258.48,0.804115
315.9000,4.28793,259.593,0.817413
315.8000,1.79133,259.493,0.816223
315.7000,1.92946,258.566,0.805146
315.6000,0.526959,258.744,0.807274
315.5000,1.55896,259.376,0.81483
315.4000,4.21289,259.612,0.817643
315.3000,0.159462,258.72,0.80699
315.2000,3.82678,259.469,0.815939
315.1000,0.941457,260.165,0.824233
315.0000,1.20543,259.629,0.817845
314.9000,4.77559,259.049,0.810919
314.8000,2.39439,259.029,0.810689
314.7000,-0.613819,259.174,0.812421
314.6000,3.70723,258.943,0.809659
314.5000,0.317975,259.63,0.817859
314.4000,3.51156,259.407,0.815195
314.3000,-0.0361859,258.561,0.805092
314.2000,2.6005,258.043,0.798875
314.1000,0.107128,258.769,0.807573
314.0000,1.11227,257.867,0.796769
313.9000,0.516465,258.852,0.808562
313.8000,-0.176478,259.187,0.81257
313.7000,-0.229188,258.026,0.798672
313.6000,1.51685,258.288,0.801822
313.5000,0.922558,258.626,0.805865
313.4000,-0.570196,257.603,0.793601
313.3000,3.88866,258.849,0.808535
313.2000,0.218584,259.909,0.821182
313.1000,1.69895,258.699,0.806732
313.0000,2.30394,258.898,0.809117
312.9000,2.36924,258.798,0.807925
312.8000,-0.498918,258.752,0.807369
312.7000,-0.0898246,258.859,0.808657
312.6000,-0.724415,259.23,0.813085
312.5000,-0.197353,258.688,0.80661
312.4000,2.87199,258.607,0.805634
312.3000,3.25467,258.667,0.806353
312.2000,3.20534,258.415,0.803342
312.1000,2.0393,259.213,0.812882
312.0000,0.66599,258.694,0.806678
311.9000,-0.524406,260.064,0.823031
311.8000,-0.206996,258.85,0.808548
311.7000,-1.04422,258.822,0.80821
311.6000,1.48639,259.782,0.819669
311.5000,0.376372,258.348,0.802541
311.4000,2.04922,259.661,0.818223
311.3000,-0.25262,259.265,0.813504
311.2000,0.0550297,259.127,0.811853
311.1000,0.510314,259.608,0.817602
311.0000,2.17121,258.49,0.804237
310.9000,1.99433,258.324,0.802243
310.8000,2.50264,259.144,0.812056
310.7000,2.41009,258.827,0.808264
310.6000,2.21471,258.703,0.806786
310.5000,-0.480648,259.293,0.813842
310.4000,1.55422,259.828,0.820223
310.3000,-3.07977,258.542,0.804861
310.2000,4.09261,257.851,0.796579
310.1000,2.78699,258.871,0.808792
310.0000,5.95288,258.472,0.80402
309.9000,1.64788,259.074,0.811217
309.8000,1.24773,260.973,0.83384
309.7000,2.20753,258.7,0.806746
309.6000,1.13171,258.461,0.803884
309.5000,1.80716,259.227,0.813044
309.4000,-0.707625,259.735,0.819115
309.3000,2.08673,259.986,0.8221
309.2000,1.56716,259.864,0.820655
309.1000,1.11693,259.221,0.812976
309.0000,-0.215967,259.069,0.811163
308.9000,1.80215,257.848,0.796538
308.8000,-1.02112,258.118,0.799785
308.7000,1.04282,259.397,0.815073
308.6000,1.66544,258.725,0.807044
308.5000,0.966402,257.986,0.798196
308.4000,0.466761,259.353,0.814559
308.3000,-0.22234,258.905,0.809199
308.2000,1.86044,257.444,0.791696
308.1000,1.51863,260.156,0.824125
308.0000,2.26666,256.548,0.780914
307.9000,-1.90431,258.299,0.801944
307.8000,1.19559,259.404,0.815168
307.7000,-0.0406682,258.635,0.805973
307.6000,1.6228,258.377,0.802881
307.5000,3.37663,258.983,0.810133
307.4000,2.25796,259.296,0.813869
307.3000,2.44172,258.537,0.804793
307.2000,1.31399,259.279,0.813667
307.1000,3.33875,258.311,0.802093
307.0000,3.86008,259.298,0.813896
306.9000,1.51011,258.115,0.799744
