TITLE,KMGM_BUFFER_928_Averages,,
DATA TYPE,,,
ORIGIN,JASCO,,
OWNER,,,
DATE,22/09/28,,
TIME,15:01:07,,
SPECTROMETER/DATA SYSTEM,,,
LOCALE,1033,,
RESOLUTION,,,
DELTAX,-0.1,,
XUNITS,NANOMETERS,,
YUNITS,CD [mdeg],,
Y2UNITS,HT [V],,
Y3UNITS,ABSORBANCE,,
FIRSTX,320,,
LASTX,190,,
NPOINTS,1301,,
FIRSTY,1.54704,,
MAXY,6.02539,,
MINY,-5.83343,,
XYDATA,,,
258.9,0.4982533333,209.535,0.166128
258.8,1.119781,210.2666667,0.1765263333
258.7,1.338259333,209.8506667,0.1706143333
258.6,1.119914333,210.095,0.174092
258.5,1.090913333,209.937,0.1718483333
258.4,0.8019411,210.0493333,0.173448
258.3,0.712625,210.1246667,0.174508
258.2,1.049773333,210.2993333,0.1769846667
258.1,0.833479,209.9836667,0.172513
258,0.045032,210.0023333,0.172773
257.9,0.3603386667,210.156,0.174945
257.8,0.6134613,210.319,0.177277
257.7,0.9621763333,210.194,0.175496
257.6,0.06925166667,210.412,0.1785916667
257.5,2.317946667,210.652,0.1819983333
257.4,0.11986,210.8286667,0.1845023333
257.3,1.573717667,210.476,0.1795006667
257.2,0.566895,210.4943333,0.179758
257.1,0.4467476667,210.583,0.1810186667
257,0.2627933333,210.012,0.172904
256.9,0.5262396667,210.6416667,0.1818536667
256.8,0.21489812,210.5016667,0.1798653333
256.7,0.7303263333,210.32,0.177283
256.6,0.6359083333,210.5103333,0.1799883333
256.5,1.674559,210.6103333,0.1814003333
256.4,0.994211,210.6136667,0.181452
256.3,0.1708343333,210.9723333,0.1865356667
256.2,1.277765,210.536,0.180354
256.1,0.8002156667,210.9923333,0.1868246667
256,0.2215266667,211.1373333,0.1888706667
255.9,0.008432,210.7033333,0.182723
255.8,0.1225446667,210.9286667,0.1859213333
255.7,1.227130333,210.899,0.185498
255.6,2.143357333,210.6066667,0.1813486667
255.5,1.387606333,210.877,0.1851876667
255.4,0.2830883333,210.6793333,0.1823813333
255.3,1.134941,210.666,0.1821953333
255.2,1.236324933,211.05,0.187632
255.1,0.5243373333,211.1833333,0.189523
255,1.168369,211.5156667,0.1942193333
254.9,1.732903333,211.0376667,0.1874616667
254.8,0.928562,211.226,0.190128
254.7,0.2994768667,211.2573333,0.1905703333
254.6,1.145363667,210.914,0.1857086667
254.5,1.196456667,211.1166667,0.188583
254.4,0.859031,211.585,0.1951953333
254.3,0.04345633333,211.284,0.1909433333
254.2,0.6188466667,211.1306667,0.1887743333
254.1,0.745134,211.523,0.194325
254,0.8923066667,211.3936667,0.1924916667
253.9,1.007428667,211.451,0.1933076667
253.8,0.3829266667,211.354,0.191939
253.7,0.915881,211.6443333,0.1960413333
253.6,0.8238506667,211.5393333,0.1945536667
253.5,-0.01145933333,211.4603333,0.1934386667
253.4,-0.3061056667,211.8553333,0.1990146667
253.3,0.8027816667,211.936,0.200158
253.2,0.7218133333,211.801,0.198248
253.1,0.7520642667,212.05,0.201761
253,0.1515136667,211.5866667,0.195221
252.9,1.4676908,211.7526667,0.197572
252.8,0.5959116667,212.1726667,0.203483
252.7,1.021500333,211.8063333,0.198327
252.6,1.058352333,211.821,0.1985376667
252.5,1.060697333,212.413,0.2068753333
252.4,0.2975643333,212.1576667,0.203272
252.3,1.756523667,211.9886667,0.200903
252.2,1.223825,212.1623333,0.203341
252.1,0.6330363667,211.7186667,0.1970843333
252,0.302042,211.9503333,0.200354
251.9,1.288833333,212.1846667,0.2036613333
251.8,-0.1558686667,211.999,0.2010473333
251.7,-0.5029503333,212.538,0.20864
251.6,1.139748333,212.4806667,0.207832
251.5,1.984576667,212.555,0.2088786667
251.4,0.4353107333,212.082,0.2022186667
251.3,0.2185163333,212.3886667,0.2065366667
251.2,0.82109,212.8383333,0.2128603333
251.1,0.260297,212.3083333,0.2054066667
251,0.5970686667,212.1563333,0.2032623333
250.9,0.6477816667,212.4216667,0.207003
250.8,0.6236326667,212.3736667,0.2063223333
250.7,0.9132536667,212.4643333,0.207601
250.6,0.7324686667,212.49,0.2079646667
250.5,1.188075,213.196,0.2178876667
250.4,0.5774526667,212.757,0.2117166667
250.3,1.580666667,212.7776667,0.212014
250.2,1.399245667,213.059,0.215963
250.1,0.504268,212.879,0.2134316667
250,0.8531163333,212.5493333,0.2087926667
249.9,1.392068667,212.9806667,0.2148633333
249.8,0.4400706667,213.0986667,0.21652
249.7,0.8248696667,213.0156667,0.2153523333
249.6,0.911284,212.5636667,0.2090023333
249.5,-0.27436,213.037,0.215654
249.4,0.5005946667,213.381,0.2204736667
249.3,1.554905667,212.611,0.2096623333
249.2,1.394847667,212.9066667,0.213825
249.1,0.409205,213.0876667,0.2163653333
249,0.419173,212.833,0.212789
248.9,0.8644276667,212.928,0.214125
248.8,1.158557667,213.1213333,0.216835
248.7,1.870216667,213.1836667,0.2177123333
248.6,0.2782153333,213.5313333,0.2225873333
248.5,0.8990466667,213.3,0.2193453333
248.4,1.043238,212.6726667,0.2105273333
248.3,-0.326864,213.4626667,0.2216233333
248.2,1.211919667,213.1176667,0.2167796667
248.1,-0.148258,213.1403333,0.2171023333
248,0.6343613333,213.032,0.2155856667
247.9,0.5977323333,213.2656667,0.2188596667
247.8,0.588979,213.4196667,0.2210253333
247.7,0.955858,213.48,0.2218723333
247.6,1.388440667,213.583,0.2233046667
247.5,0.4280653333,213.4496667,0.2214436667
247.4,0.676301,213.7293333,0.225365
247.3,1.3964,213.6873333,0.2247713333
247.2,0.1510883333,213.541,0.2227223333
247.1,0.9432029667,213.8866667,0.2275676667
247,1.287378412,213.9613333,0.228612
246.9,0.9164233333,213.9413333,0.228332
246.8,-0.07989366667,213.991,0.2290213333
246.7,0.5340336667,214.1423333,0.231143
246.6,1.276827667,213.8033333,0.2264033333
246.5,0.5799274333,213.5,0.2221496667
246.4,0.4912499333,213.9633333,0.2286346667
246.3,1.37899,214.1903333,0.2318133333
246.2,1.093330667,214.713,0.2391156667
246.1,0.633124,213.655,0.2243223333
246,0.1885956667,213.9936667,0.2290586667
245.9,0.1449819667,213.967,0.2286826667
245.8,0.4839203333,214.4356667,0.2352446667
245.7,0.98259,213.6866667,0.224764
245.6,0.3829093333,214.201,0.2319616667
245.5,0.7730413333,214.353,0.234087
245.4,0.6741866667,214.3196667,0.233623
245.3,0.6034743333,214.4236667,0.2350766667
245.2,1.0122235,214.6713333,0.238538
245.1,1.089588333,213.992,0.2290463333
245,1.015348333,213.8853333,0.2275383333
244.9,1.247485,215.0656667,0.2440286667
244.8,0.3723126667,214.2003333,0.231954
244.7,0.9142913,214.544,0.236759
244.6,0.4464143333,214.5523333,0.236877
244.5,0.970744,214.8213333,0.24063
244.4,0.6416546667,214.9186667,0.241984
244.3,0.01370033333,214.6753333,0.238591
244.2,0.3303786667,214.6066667,0.2376316667
244.1,0.7463396667,214.714,0.2391343333
244,0.2702537,214.2673333,0.2328826667
243.9,0.7752576667,214.3826667,0.2345063333
243.8,1.142347,215.075,0.2441696667
243.7,0.9720463333,215.2153333,0.246122
243.6,1.687489667,214.8113333,0.240493
243.5,0.45347,215.303,0.2473386667
243.4,1.028852333,214.9456667,0.242363
243.3,-0.8275563333,215.529,0.2504846667
243.2,0.707193,215.1803333,0.245634
243.1,0.986673,215.075,0.2441643333
243,1.28899,215.281,0.247037
242.9,0.45656,214.766,0.239861
242.8,0.7135836667,215.1613333,0.2453683333
242.7,1.217543667,215.3233333,0.2476253333
242.6,0.9605683333,215.5853333,0.2512716667
242.5,1.032778467,215.2486667,0.2465873333
242.4,-0.0159095,215.4773333,0.2497696667
242.3,0.11006,215.4513333,0.249408
242.2,2.026678,215.7473333,0.253529
242.1,0.02453666667,215.9556667,0.256423
242,1.042483333,215.7346667,0.2533443333
241.9,0.5853356667,215.4606667,0.2495383333
241.8,-0.336815,215.99,0.256894
241.7,1.024428,215.698,0.252831
241.6,0.02629833333,215.8673333,0.2551943333
241.5,-0.09501433333,216.2016667,0.2598333333
241.4,0.076902,215.9163333,0.255872
241.3,-0.1495666667,216.2243333,0.260147
241.2,0.5782166667,216.515,0.2641746667
241.1,0.5685365667,216.7173333,0.2669763333
241,-0.006552666667,216.8803333,0.2692413333
240.9,0.1221043333,216.5363333,0.2644766667
240.8,0.5793936667,216.509,0.2640933333
240.7,-0.258967,216.5116667,0.2641343333
240.6,0.5499963333,216.628,0.265748
240.5,1.723776667,217.0256667,0.271255
240.4,1.050700667,216.5546667,0.2647263333
240.3,-0.04126033333,216.352,0.261914
240.2,0.5621811333,217.16,0.2731043333
240.1,0.789144,216.941,0.2700783333
240,0.180647,216.9663333,0.270429
239.9,0.954367,216.5783333,0.2650583333
239.8,1.656055,217.2616667,0.274511
239.7,0.135237,217.3086667,0.2751643333
239.6,0.38096,217.5386667,0.2783406667
239.5,1.512402667,217.4506667,0.2771276667
239.4,0.211452,217.4033333,0.27647
239.3,1.198941333,217.436,0.2769233333
239.2,0.8529736667,217.132,0.2727226667
239.1,0.9536073333,217.9053333,0.283398
239,0.4098653333,217.1496667,0.2729633333
238.9,0.07143726667,217.7936667,0.2818613333
238.8,1.682876,217.998,0.2846763333
238.7,1.056683,217.3476667,0.275702
238.6,0.7489283333,217.813,0.2821233333
238.5,0.461671,217.812,0.2821133333
238.4,0.351309,217.973,0.2843323333
238.3,1.601883333,218.2883333,0.2886733333
238.2,0.7136073333,218.037,0.2852046667
238.1,0.4221803333,217.999,0.284692
238,0.1471133333,218.5506667,0.2922913333
237.9,1.512029333,218.311,0.2889856667
237.8,0.7367173333,218.5406667,0.2921513333
237.7,0.659166,218.754,0.295079
237.6,0.971943,218.5443333,0.292197
237.5,1.003471333,218.698,0.294303
237.4,-0.2247223333,219.1036667,0.299888
237.3,0.914021,218.6646667,0.2938546667
237.2,1.516641333,219.0756667,0.2994903333
237.1,1.085414333,218.706,0.294426
237,2.085026667,219.269,0.302151
236.9,0.1581793333,219.505,0.305388
236.8,0.4130443333,219.7003333,0.3080456667
236.7,1.104954,219.384,0.3037283333
236.6,0.560132,219.395,0.303872
236.5,0.518162,219.6806667,0.307794
236.4,0.3389333333,219.6153333,0.3068973333
236.3,1.013082667,219.5736667,0.3063306667
236.2,-0.01403533333,219.63,0.3071013333
236.1,0.725027,219.672,0.307676
236,0.558954,219.9486667,0.311459
235.9,0.9809903333,219.6383333,0.3072153333
235.8,0.476397,219.5243333,0.3056503333
235.7,0.4119166667,219.6693333,0.3076446667
235.6,0.1933283333,220.143,0.3141103333
235.5,1.706063333,220.3616667,0.3171123333
235.4,-0.09299863333,220.3396667,0.31681
235.3,1.611121,220.33,0.31668
235.2,2.036866667,220.2396667,0.315442
235.1,1.366006,220.6783333,0.321434
235,1.287277,220.4583333,0.318434
234.9,0.7272343333,220.7393333,0.3222636667
234.8,1.134899,220.6313333,0.320781
234.7,1.257668,220.869,0.3240356667
234.6,1.066104667,220.914,0.324643
234.5,0.912576,220.6903333,0.321598
234.4,1.495938333,220.903,0.3244983333
234.3,1.230402333,221.3543333,0.330639
234.2,1.043513,221.552,0.3333253333
234.1,1.763448,221.141,0.3277416667
234,0.5080266667,221.093,0.3270826667
233.9,0.8932853333,221.4113333,0.3314226667
233.8,1.268105667,221.273,0.3295373333
233.7,0.3755676667,221.4173333,0.3315003333
233.6,1.696477,221.6773333,0.3350246667
233.5,1.910192333,222.0726667,0.340399
233.4,0.965742,221.5563333,0.33339
233.3,0.232857,222.0853333,0.340575
233.2,1.338459,221.5313333,0.3330463333
233.1,1.84136,222.1396667,0.3413183333
233,0.5177866667,222.5893333,0.34741
232.9,1.549012,222.1526667,0.3414896667
232.8,0.4146953333,222.7106667,0.349053
232.7,1.362856667,222.2366667,0.342633
232.6,-0.01742466667,222.7146667,0.3491046667
232.5,1.640392,222.347,0.344127
232.4,1.700652333,222.773,0.349904
232.3,0.6580686667,222.589,0.347412
232.2,0.790697,223.092,0.3542176667
232.1,1.914933667,222.813,0.3504456667
232,1.920341,223.4366667,0.3588766667
231.9,1.193947333,222.9693333,0.3525566667
231.8,0.8688043333,222.8376667,0.3507766667
231.7,2.125773667,223.6223333,0.361374
231.6,0.740551,223.777,0.3634656667
231.5,0.943569,223.217,0.3559076667
231.4,0.2683566667,223.313,0.357203
231.3,0.905699,223.491,0.3596063333
231.2,1.322788667,223.57,0.3606743333
231.1,0.424955,223.283,0.3568006667
231,0.08462333333,223.7943333,0.3637043333
230.9,0.324526,224.1336667,0.368275
230.8,0.3946252667,223.649,0.3617433333
230.7,0.8225016667,223.7923333,0.3636786667
230.6,1.441023333,223.722,0.3627253333
230.5,1.726313667,223.917,0.3653576667
230.4,0.8229366667,223.9406667,0.3656683333
230.3,0.1630866667,224.078,0.3675286667
230.2,0.9120131333,224.397,0.3718183333
230.1,0.994919,224.5066667,0.3732973333
230,-0.491515,224.0476667,0.3671123333
229.9,1.435568,224.569,0.374138
229.8,1.179918,224.8786667,0.3782976667
229.7,0.5667733333,224.4886667,0.3730506667
229.6,2.689,224.5423333,0.3737773333
229.5,0.3042443333,224.4806667,0.3729396667
229.4,1.159219667,223.8493333,0.364443
229.3,0.98043,224.6933333,0.375808
229.2,0.5958886333,224.652,0.3752473333
229.1,0.4940526667,224.7756667,0.3769153333
229,0.93442,225.0746667,0.3809323333
228.9,0.5658030667,225.164,0.3821296667
228.8,0.6336913333,225.2123333,0.3827796667
228.7,0.8313943333,225.3453333,0.3845626667
228.6,0.9685436667,225.1366667,0.3817633333
228.5,0.3879850333,225.0466667,0.380548
228.4,1.16214,225.926,0.3923436667
228.3,-0.04510206667,225.7416667,0.38987
228.2,1.161284,225.9523333,0.392691
228.1,1.583449333,226.158,0.3954446667
228,1.920567,226.3446667,0.3979366667
227.9,0.8123259333,226.1836667,0.3957936667
227.8,-0.05532333333,226.5363333,0.4004986667
227.7,1.073681,226.927,0.4057116667
227.6,1.38859,226.5563333,0.4007676667
227.5,0.6381836667,226.7683333,0.4035953333
227.4,-0.19738,227.266,0.4102166667
227.3,1.202204667,227.2676667,0.410242
227.2,1.034970333,226.6656667,0.402225
227.1,0.5073648,227.4923333,0.413241
227,1.56146,227.5516667,0.414028
226.9,-0.707871,227.5806667,0.4144193333
226.8,1.924063333,227.7516667,0.4166916667
226.7,-0.1849833333,228.2096667,0.4227686667
226.6,1.485119333,227.3843333,0.4118036667
226.5,-0.101234,227.5243333,0.4136696667
226.4,1.09348,228.3346667,0.4244266667
226.3,0.4084073333,227.907,0.418755
226.2,0.7209906667,227.9866667,0.4198136667
226.1,1.300166,228.2076667,0.4227483333
226,0.45193,228.66,0.428742
225.9,0.9555746667,228.345,0.424569
225.8,1.1078051,228.68,0.4289953333
225.7,1.322849,228.6903333,0.4291433333
225.6,0.9667060333,229.1876667,0.4357343333
225.5,0.7905696667,229.145,0.4351673333
225.4,0.8190765667,229.1233333,0.4348796667
225.3,1.034802667,229.5413333,0.4404056667
225.2,1.087719,229.1943333,0.4358236667
225.1,2.225958667,229.6496667,0.4418386667
225,1.096689,229.459,0.4393143333
224.9,1.913494,229.811,0.443966
224.8,0.7621666667,229.758,0.44326
224.7,0.9767156667,229.8306667,0.4442256667
224.6,1.014407,229.487,0.4396876667
224.5,1.4767102,230.2456667,0.4496926667
224.4,1.685071333,230.0136667,0.446637
224.3,0.6185173333,230.239,0.4496026667
224.2,0.4063866667,230.4926667,0.4529503333
224.1,1.060046,230.519,0.4532996667
224,1.250433,230.1776667,0.4487956667
223.9,2.376393333,230.0113333,0.4466033333
223.8,2.357646667,230.2236667,0.44941
223.7,1.025540333,230.717,0.455899
223.6,0.6764326667,230.7946667,0.4569256667
223.5,0.89809,231.3543333,0.464272
223.4,-0.135972,231.6293333,0.4678803333
223.3,1.623698,231.2173333,0.4624706667
223.2,0.9623373333,231.8216667,0.4704033333
223.1,1.421772333,231.7343333,0.469255
223,0.5483733333,230.67,0.455279
222.9,0.2572216667,231.7763333,0.469801
222.8,1.478209667,231.8513333,0.4707886667
222.7,0.6327973333,232.366,0.477527
222.6,1.273530667,231.257,0.4629933333
222.5,1.627713333,231.7966667,0.4700676667
222.4,2.13894,232.1793333,0.4750843333
222.3,0.481366,232.147,0.4746626667
222.2,2.517791,232.4126667,0.4781373333
222.1,0.1299706667,232.5323333,0.479699
222,1.016898333,232.2423333,0.475901
221.9,0.9192433333,233.1273333,0.4874693333
221.8,0.3432683333,232.6203333,0.4808503333
221.7,1.160630667,232.5546667,0.479984
221.6,1.204125667,232.7723333,0.482834
221.5,1.921025333,233.1843333,0.4882073333
221.4,0.980824,232.7763333,0.482889
221.3,1.54689,233.1156667,0.487309
221.2,0.277752,233.0203333,0.4860633333
221.1,0.8651553333,233.7346667,0.4953723333
221,0.8058403333,233.497,0.4922883333
220.9,1.705988333,233.9413333,0.4980613333
220.8,0.9711786667,234.0816667,0.4998913333
220.7,1.895524,234.0306667,0.4992273333
220.6,1.018943,233.6656667,0.4944726667
220.5,0.662457,233.8383333,0.4967193333
220.4,1.501436667,234.1873333,0.5012546667
220.3,1.109319333,234.6423333,0.5071723333
220.2,1.517517333,234.086,0.4999436667
220.1,2.527806667,234.3843333,0.503823
220,0.757665,234.7066667,0.508005
219.9,2.266734333,234.7293333,0.5083036667
219.8,1.982443333,234.923,0.5108063333
219.7,0.458051,234.776,0.5088956667
219.6,2.28114,235.129,0.5134743333
219.5,0.06548933333,234.8163333,0.5094213333
219.4,1.57408,235.028,0.51217
219.3,1.1922104,235.2143333,0.5145816667
219.2,2.611430233,235.2433333,0.514955
219.1,0.80652,235.471,0.517904
219,1.558143333,235.1976667,0.514367
218.9,1.724814667,235.445,0.5175676667
218.8,2.534793333,235.8473333,0.5227643333
218.7,1.059602667,235.564,0.519106
218.6,2.108463333,236.282,0.5283743333
218.5,0.8976696667,235.7686667,0.5217503333
218.4,0.92875,236.0176667,0.524951
218.3,1.292987333,236.063,0.5255476667
218.2,0.353609,236.432,0.5303146667
218.1,1.779611667,236.289,0.5284696667
218,2.207675667,236.7933333,0.534969
217.9,1.605826667,236.4676667,0.5307726667
217.8,2.124156333,236.8436667,0.5356123333
217.7,1.795306667,237.0983333,0.5388863333
217.6,3.28768,236.8533333,0.535734
217.5,2.201173333,237.275,0.541158
217.4,1.206471207,236.827,0.5353983333
217.3,2.34639,237.2456667,0.5407793333
217.2,2.060021933,237.5866667,0.545167
217.1,1.120431333,237.8143333,0.5480863333
217,0.6420726667,237.45,0.5434056667
216.9,0.515946,237.644,0.545898
216.8,-0.01042266667,238.0436667,0.551029
216.7,2.030770667,238.197,0.552989
216.6,2.34671,238.1126667,0.5519053333
216.5,0.50765,238.6193333,0.558397
216.4,1.646843333,238.61,0.5582763333
216.3,0.8666283667,238.411,0.5557266667
216.2,1.052511,238.595,0.558085
216.1,1.255103333,238.897,0.5619466667
216,-1.090743333,238.4173333,0.5558133333
215.9,1.862426667,238.3806667,0.555345
215.8,1.071269333,238.9576667,0.5627183333
215.7,-0.01635266667,238.975,0.5629416667
215.6,2.54943,239.2106667,0.5659556667
215.5,1.797787333,239.284,0.566892
215.4,0.57086,238.96,0.5627476667
215.3,2.102983333,239.4073333,0.5684603333
215.2,0.9654473333,239.1383333,0.5650253333
215.1,-0.3014389667,239.5776667,0.570635
215,-0.111134,239.9756667,0.5756956667
214.9,1.047093,239.816,0.573668
214.8,0.496056,239.7046667,0.5722526667
214.7,-0.3911433333,240.0603333,0.5767846667
214.6,1.35246,239.5366667,0.5701046667
214.5,2.336753333,239.9806667,0.57577
214.4,1.466830667,240.5253333,0.5826946667
214.3,1.43641,240.274,0.5794983333
214.2,0.01260366667,240.0556667,0.5767263333
214.1,1.005853,240.358,0.5805686667
214,0.3313963333,240.298,0.5797976667
213.9,0.8678773333,240.7923333,0.5860886667
213.8,0.1405133333,240.6903333,0.5847936667
213.7,0.3340113333,240.773,0.5858446667
213.6,1.446966667,241.0673333,0.5895833333
213.5,0.957764,241.1173333,0.5902113333
213.4,1.688717,241.1906667,0.5911443333
213.3,0.9259156667,241.6096667,0.596449
213.2,1.945031,241.656,0.597039
213.1,2.298204667,240.6463333,0.5842333333
213,2.80276,241.1066667,0.590077
212.9,0.3217166667,241.4486667,0.5944133333
212.8,1.766173333,241.1966667,0.591212
212.7,1.280515667,241.1213333,0.59026
212.6,0.9459006667,241.4523333,0.5944553333
212.5,1.538761333,241.992,0.6012836667
212.4,0.2394866667,241.7336667,0.5980173333
212.3,0.811948,242.2283333,0.604274
212.2,1.344385867,241.9343333,0.600555
212.1,0.6167696667,242.0026667,0.6014246667
212,1.057184667,242.4106667,0.6065793333
211.9,0.6327416667,242.6903333,0.6101053333
211.8,1.325585333,242.83,0.611873
211.7,1.105693333,243.0993333,0.6152626667
211.6,0.1358276667,243.3556667,0.618485
211.5,0.650777,243.3196667,0.6180333333
211.4,1.377746,242.9576667,0.6134813333
211.3,1.387780333,243.3246667,0.6180993333
211.2,1.287283667,243.452,0.6197033333
211.1,3.201633333,243.6096667,0.6216846667
211,-0.3352473333,243.5333333,0.6207216667
210.9,0.7419453333,243.6763333,0.622524
210.8,0.9732376667,243.8803333,0.625088
210.7,1.228913333,244.345,0.6309176667
210.6,1.478013333,244.0643333,0.6273973333
210.5,1.702566667,244.2683333,0.6299566667
210.4,0.7546056667,244.1336667,0.6282673333
210.3,1.053166667,244.776,0.636319
210.2,1.634953333,244.401,0.6316213333
210.1,0.4316153333,244.953,0.6385363333
210,1.814640333,245.373,0.6437926667
209.9,2.40725,245.638,0.6471
209.8,0.666498,245.378,0.6438473333
209.7,1.779336,245.1136667,0.640549
209.6,1.306222,245.5803333,0.646379
209.5,0.9933666667,245.7843333,0.6489276667
209.4,-0.6364203333,246.113,0.6530333333
209.3,1.760317333,245.7256667,0.648199
209.2,1.126372133,246.741,0.660853
209.1,3.419583333,246.4533333,0.6572733333
209,1.093993333,246.2686667,0.6549693333
208.9,0.5487766667,246.9746667,0.6637543333
208.8,1.088155667,246.7556667,0.66104
208.7,0.446749,246.6073333,0.6591883333
208.6,1.33708,246.9586667,0.6635623333
208.5,0.3627,247.0346667,0.664507
208.4,2.044967,247.144,0.66586
208.3,0.6174701333,247.4563333,0.6697326667
208.2,0.2377733333,248.1733333,0.6786236667
208.1,1.807254,247.4663333,0.669864
208,1.185761,248.14,0.6782196667
207.9,3.548773333,248.1603333,0.678469
207.8,0.08474766667,247.9136667,0.675415
207.7,1.624126667,248.501,0.6826866667
207.6,1.184606667,248.5153333,0.682862
207.5,0.5290689,248.431,0.6818213333
207.4,-0.2308332333,248.844,0.686924
207.3,1.97904,248.7713333,0.686028
207.2,0.2216503333,249.1773333,0.6910376667
207.1,0.898987,249.7556667,0.6981696667
207,1.750495733,249.349,0.6931503333
206.9,-0.2116436667,249.2853333,0.6923716667
206.8,2.480613333,248.562,0.6834373333
206.7,0.590584,249.4053333,0.6938543333
206.6,2.36971,250.2113333,0.7037843333
206.5,2.36734,250.3026667,0.7049066667
206.4,1.550511667,250.6053333,0.708625
206.3,1.937063333,250.9163333,0.7124426667
206.2,1.599726,250.6773333,0.709508
206.1,1.18112,250.9606667,0.712989
206,0.8662326667,251.066,0.7142733333
205.9,-0.1031053333,251.1066667,0.7147773333
205.8,1.393593333,251.426,0.7186886667
205.7,1.67128,251.932,0.7248823333
205.6,0.3454366667,251.6403333,0.721316
205.5,0.6212766667,252.3876667,0.7304503333
205.4,0.9250896667,252.0386667,0.7261903333
205.3,0.6442132,252.48,0.7315793333
205.2,0.839196,252.3036667,0.729422
205.1,2.781406667,252.9473333,0.7372786667
205,0.158796,252.981,0.7376933333
204.9,-0.3431743333,253.2523333,0.740994
204.8,0.8703846667,253.3723333,0.7424536667
204.7,2.609760333,253.3286667,0.7419246667
204.6,1.247452333,253.6073333,0.7453173333
204.5,2.248611667,253.6906667,0.7463306667
204.4,1.43389,253.5833333,0.7450286667
204.3,1.312681,253.8696667,0.748509
204.2,-0.443236,254.112,0.751442
204.1,1.269191,254.641,0.7578686667
204,4.554493333,254.7473333,0.759157
203.9,0.5231209,254.5546667,0.756821
203.8,2.089403333,255.0723333,0.7630843333
203.7,0.05459733333,255.647,0.770046
203.6,0.8218177667,255.7316667,0.7710673333
203.5,0.9481483333,256.101,0.775523
203.4,0.0492154,255.879,0.772847
203.3,0.2148986667,256.3916667,0.7790293333
203.2,0.3038043333,256.065,0.775088
203.1,1.141974,256.6303333,0.7819046667
203,1.036303333,256.644,0.782062
202.9,0.8283883333,256.952,0.7857776667
202.8,-0.322308,257.141,0.7880546667
202.7,0.5076873333,257.1673333,0.788368
202.6,0.4201966667,257.6363333,0.794004
202.5,0.4466933333,257.912,0.7973113333
202.4,2.083361333,257.403,0.7911956667
202.3,1.451106667,258.456,0.80383
202.2,2.026113,258.527,0.8046756667
202.1,1.836873333,258.144,0.8000913333
202,3.101093333,259.7033333,0.818732
201.9,1.137453333,259.799,0.819873
201.8,0.178043,259.6406667,0.8179836667
201.7,1.30795,259.608,0.8175966667
201.6,3.67566,259.9626667,0.8218256667
201.5,-1.088181667,260.215,0.8248296667
201.4,0.9218253333,260.2526667,0.825279
201.3,1.938587667,260.9643333,0.833739
201.2,1.816933333,259.998,0.8222416667
201.1,2.289247667,261.7023333,0.842495
201,-0.3609153333,261.1606667,0.8360713333
200.9,1.530453333,261.579,0.8410356667
200.8,-0.4541233333,262.159,0.8479036667
200.7,-0.4945296667,262.238,0.8488376667
200.6,1.947957667,262.2716667,0.849225
200.5,2.293609,262.6746667,0.853999
200.4,3.480976667,262.9276667,0.856981
200.3,2.586056667,263.5213333,0.863986
200.2,2.117196667,262.9886667,0.8577046667
200.1,-0.8639013333,263.853,0.8678926667
200,1.509107,264.0076667,0.8697133333
199.9,2.426234967,264.0716667,0.8704673333
199.8,0.6999773333,264.0923333,0.87071
199.7,0.163393,264.4036667,0.874358
199.6,1.588458,265.1703333,0.8833673333
199.5,1.83939,264.717,0.8780456667
199.4,1.682838333,265.7716667,0.8904076667
199.3,2.513173,265.1926667,0.883628
199.2,2.224736667,266.208,0.895503
199.1,1.142619333,266.1896667,0.8952893333
199,-1.280309333,266.158,0.8949063333
198.9,1.471049333,266.0816667,0.8940283333
198.8,-0.1037782333,267.3153333,0.9084243333
198.7,3.027531333,267.471,0.9102336667
198.6,1.139,266.706,0.901317
198.5,2.384929,267.248,0.9076416667
198.4,-0.225353,267.6996667,0.9128933333
198.3,2.28003,268.0323333,0.9167613333
198.2,0.9785906667,268.0786667,0.9173013333
198.1,2.204453,268.1846667,0.918534
198,0.7128555,268.5063333,0.922268
197.9,1.475280667,269.0703333,0.9288006667
197.8,1.981056667,269.3606667,0.9321616667
197.7,-0.1769336667,269.6063333,0.9350033333
197.6,-0.9028666667,269.6463333,0.9354696667
197.5,1.697190667,269.944,0.938905
197.4,1.348743967,270.1006667,0.9407143333
197.3,1.561863333,270.7236667,0.9478966667
197.2,1.148096667,270.9366667,0.9503433333
197.1,0.5659876667,271.0336667,0.9514643333
197,3.751383333,271.341,0.9550053333
196.9,0.3828816667,272.0466667,0.9631126667
196.8,0.02009333333,271.6853333,0.958965
196.7,-0.4775333333,272.3486667,0.9665696667
196.6,-0.1777416667,272.506,0.9683806667
196.5,-0.09506466667,272.8033333,0.9717883333
196.4,0.804626,272.4816667,0.9680953333
196.3,1.615153333,273.5433333,0.9802443333
196.2,-0.3499136667,274.1693333,0.987391
196.1,-0.4997266667,274.6216667,0.9925466667
196,2.805706667,274.2823333,0.9886753333
195.9,2.398126667,275.188,0.9989816667
195.8,-1.444339,275.1206667,0.99822
195.7,-1.542676667,275.8476667,1.006476667
195.6,1.499243,276.1163333,1.009523333
195.5,1.054266667,276.633,1.015376667
195.4,1.886116667,276.7003333,1.016136667
195.3,0.8052056,277.102,1.02067
195.2,1.821124,277.0933333,1.020583333
