TITLE,KMGM_BUFFER&PROTEIN_928_Averages,,
DATA TYPE,,,
ORIGIN,JASCO,,
OWNER,,,
DATE,22/09/28,,
TIME,15:18:43,,
SPECTROMETER/DATA SYSTEM,,,
LOCALE,1033,,
RESOLUTION,,,
DELTAX,-0.1,,
XUNITS,NANOMETERS,,
YUNITS,CD [mdeg],,
Y2UNITS,HT [V],,
Y3UNITS,ABSORBANCE,,
FIRSTX,320,,
LASTX,190,,
NPOINTS,1301,,
FIRSTY,1.27862,,
MAXY,49.95761,,
MINY,-56.57431,,
XYDATA,,,
261.6,1.123085,209.2693333,0.1623483333
261.5,0.138777,209.1446667,0.1605573333
261.4,1.231302667,209.3283333,0.1631803333
261.3,1.596624667,209.863,0.1707953333
261.2,0.371337,210.155,0.1749376667
261.1,1.188677333,210.0506667,0.1734616667
261,0.7925676667,209.7896667,0.1697533333
260.9,0.09846166667,210.0673333,0.1736966667
260.8,-0.228247,209.9143333,0.171526
260.7,0.627219,210.0733333,0.173777
260.6,0.5702216667,209.8876667,0.171148
260.5,0.8938071,209.798,0.1698716667
260.4,0.693993,210.4256667,0.178783
260.3,-0.9142792333,209.93,0.1717446667
260.2,1.003693333,210.242,0.176179
260.1,0.2551566667,210.6763333,0.1823396667
260,0.496261,210.1636667,0.175074
259.9,0.1901303333,210.4313333,0.1788396667
259.8,1.741038667,210.368,0.1779683333
259.7,0.182382,210.248,0.1762676667
259.6,0.3159983333,210.3366667,0.1775133333
259.5,0.6910347,210.1173333,0.174408
259.4,0.1858716667,209.9816667,0.1724803333
259.3,0.1874226667,210.0763333,0.1738286667
259.2,0.04438966667,210.137,0.174684
259.1,0.01413473333,210.362,0.1778863333
259,0.01431566667,210.2156667,0.175791
258.9,2.163968,210.413,0.178613
258.8,0.8506466667,210.146,0.174813
258.7,0.1696436667,210.1416667,0.1747513333
258.6,-0.002772666667,210.076,0.1738233333
258.5,1.574660333,210.542,0.1804373333
258.4,0.875665,210.4313333,0.178869
258.3,0.4243937333,210.7236667,0.183015
258.2,1.036029,210.6406667,0.181836
258.1,0.4446,210.9726667,0.1865343333
258,1.002813,210.4986667,0.179818
257.9,0.8037153333,210.782,0.1838313333
257.8,0.057044,210.6793333,0.182384
257.7,1.556458667,210.769,0.183635
257.6,0.878713,211.1,0.188339
257.5,0.5457733333,211.3256667,0.191531
257.4,0.2681016667,210.2876667,0.1768236667
257.3,-0.496966,210.9676667,0.1864636667
257.2,0.56534,210.8146667,0.184305
257.1,1.0259982,211.0136667,0.1871016667
257,0.7157776667,211.2863333,0.1909763333
256.9,0.9114926667,210.6133333,0.1814523333
256.8,2.55914,210.83,0.1845183333
256.7,1.076140333,210.773,0.1837103333
256.6,0.755774,211.1696667,0.1893223333
256.5,-0.1851833333,210.803,0.1841376667
256.4,0.4812059567,210.777,0.183772
256.3,-0.02655426667,211.1116667,0.188508
256.2,1.599076667,211.246,0.1904113333
256.1,-0.01424333333,210.6413333,0.1818156667
256,0.718817,211.3123333,0.191346
255.9,0.7400036667,211.2133333,0.1899403333
255.8,0.9680143,211.7783333,0.1979273333
255.7,1.53745,211.1753333,0.189409
255.6,0.129018,210.983,0.1866873333
255.5,0.3732732667,211.509,0.1941273333
255.4,-0.3909663333,211.656,0.1961976667
255.3,2.600900667,211.686,0.1966236667
255.2,-0.2862327667,211.4823333,0.193739
255.1,0.7885233333,211.685,0.1966136667
255,-0.08411866667,211.93,0.200067
254.9,0.5517271,211.4103333,0.192728
254.8,-0.2460153,212.0146667,0.2012473333
254.7,1.20933622,211.7683333,0.197791
254.6,0.7774303333,211.4863333,0.193806
254.5,0.22468434,211.7366667,0.1973256667
254.4,-0.05217,211.4883333,0.1938336667
254.3,-0.9223866667,211.6646667,0.1963236667
254.2,1.033615,211.7823333,0.1979826667
254.1,0.325425,211.9996667,0.201045
254,0.8679775933,212.064,0.2019583333
253.9,1.089118833,212.4833333,0.207867
253.8,0.9784393333,211.5163333,0.1942133333
253.7,-0.2293486667,212.0963333,0.2024206667
253.6,0.217424,211.839,0.198786
253.5,0.354993,212.0493333,0.2017536667
253.4,-0.1067604333,212.2926667,0.2051823333
253.3,0.5979536667,211.8063333,0.1983113333
253.2,0.6683376667,212.629,0.2099176667
253.1,1.360337333,212.0263333,0.201427
253,-0.2326498333,212.065,0.2019783333
252.9,1.093757667,212.888,0.213557
252.8,0.7188656667,212.6596667,0.2103326667
252.7,1.087591,212.4286667,0.207094
252.6,0.3401313333,211.9866667,0.200872
252.5,1.213907767,213.0196667,0.2154003333
252.4,1.3433222,212.395,0.2066196667
252.3,1.054670667,213.0873333,0.216359
252.2,0.492559,212.5543333,0.2088676667
252.1,0.7064623333,212.8206667,0.2126193333
252,0.444539,213.153,0.2172813333
251.9,0.205856,213.1466667,0.217186
251.8,0.6816054667,212.5886667,0.209336
251.7,-0.007288333333,212.2556667,0.204657
251.6,0.652237,212.373,0.206312
251.5,1.564276667,212.079,0.2021636667
251.4,-0.1726446667,212.537,0.208615
251.3,-0.8458866667,213.001,0.2151446667
251.2,0.9736643333,212.6746667,0.2105636667
251.1,0.1249353333,213.1646667,0.217438
251,0.3483786667,212.3286667,0.2056853333
250.9,1.378832,213.2286667,0.2183483333
250.8,-0.3636998333,213.457,0.2215476667
250.7,-0.02084733333,212.968,0.214689
250.6,0.8964406667,212.501,0.208101
250.5,-0.083446,213.3583333,0.2201666667
250.4,0.56930334,213.2533333,0.2186926667
250.3,0.588271,213.2473333,0.2186076667
250.2,-0.4189696667,212.835,0.212816
250.1,1.007642333,212.98,0.2148426667
250,-0.0494,212.9916667,0.2150116667
249.9,-0.04390066667,213.9166667,0.227987
249.8,1.403586,213.464,0.221641
249.7,0.2850823333,213.3346667,0.2198316667
249.6,0.3854746667,213.1216667,0.2168406667
249.5,0.028325,213.1713333,0.2175413333
249.4,-0.6770746667,213.3986667,0.220728
249.3,0.007676766667,213.1413333,0.2171193333
249.2,-0.1865283333,213.3786667,0.220448
249.1,-0.3369533333,213.136,0.2170353333
249,0.14472,213.0893333,0.2163873333
248.9,-0.135557,213.495,0.222084
248.8,0.2228026333,213.1366667,0.21705
248.7,-0.6964353333,213.364,0.2202456667
248.6,-0.6270786667,213.3213333,0.2196476667
248.5,0.239121,213.2453333,0.218577
248.4,0.1086113333,213.349,0.220026
248.3,-0.2735641,214.0306667,0.2295783333
248.2,0.2366423333,213.7243333,0.2252943333
248.1,-0.4743036667,214.0826667,0.2303096667
248,-0.7658733333,213.935,0.228242
247.9,0.1132140667,213.4053333,0.2208233333
247.8,-0.4645443333,213.9203333,0.2280333333
247.7,-0.1780803333,214.1293333,0.2309626667
247.6,-0.5094466667,213.9776667,0.2288466667
247.5,-1.352148,214.6876667,0.2387686667
247.4,-0.9007473867,214.157,0.231354
247.3,-0.02499233333,213.98,0.2288623333
247.2,-1.237649467,214.1423333,0.2311446667
247.1,-0.559319,214.642,0.238132
247,-0.2393472,214.606,0.2376146667
246.9,-1.088579667,214.285,0.233141
246.8,-1.204958333,214.5153333,0.2363596667
246.7,-0.1658823333,215.0103333,0.2432676667
246.6,0.276765,214.79,0.2401823333
246.5,-1.113944333,214.8146667,0.2405393333
246.4,-0.573145,214.568,0.2370833333
246.3,-0.2024501667,214.546,0.2367916667
246.2,-1.194616667,214.808,0.240444
246.1,-0.2798936667,214.621,0.237837
246,-0.1729873333,214.91,0.24186
245.9,-1.521731,215.1113333,0.2446736667
245.8,-1.272033167,214.7876667,0.2401583333
245.7,-0.9993363333,214.6956667,0.238879
245.6,-0.4548246667,215.0613333,0.243979
245.5,-2.061918,215.1813333,0.245652
245.4,-1.532016667,214.651,0.2382336667
245.3,-0.9844556667,215.5323333,0.250531
245.2,-0.91813,215.2953333,0.2472076667
245.1,-2.084253333,215.4796667,0.2497903333
245,-1.000322,214.9636667,0.242607
244.9,-1.421557667,215.1483333,0.245174
244.8,-1.396846833,215.2493333,0.2465903333
244.7,-2.037992667,215.8223333,0.2545653333
244.6,-0.7992043333,215.425,0.2490336667
244.5,-0.987339,216.3433333,0.2617556667
244.4,-1.71591,215.5376667,0.250605
244.3,-0.7423773333,215.771,0.253851
244.2,-1.496177,215.6056667,0.2515566667
244.1,-0.9021143333,215.5756667,0.2511416667
244,-1.184044667,215.604,0.2515226667
243.9,-1.072042,215.906,0.2557306667
243.8,-2.67029,215.5893333,0.2513173333
243.7,-2.467406667,215.554,0.2508376667
243.6,-2.537916667,215.726,0.253232
243.5,-2.293748333,216.1003333,0.2584236667
243.4,-1.308508293,216.2546667,0.2605713333
243.3,-2.661896667,216.382,0.262341
243.2,-1.865500333,216.1713333,0.259417
243.1,-1.394007667,216.2303333,0.260228
243,-0.6512636,216.215,0.2600193333
242.9,-2.524076667,216.3763333,0.2622573333
242.8,-2.777693333,216.3653333,0.262102
242.7,-2.310243333,216.734,0.267204
242.6,-2.939333333,216.7553333,0.267508
242.5,-2.57447,216.639,0.265892
242.4,-2.368113333,217.096,0.272219
242.3,-4.32739,217.5583333,0.2786036667
242.2,-3.317956667,217.236,0.2741586667
242.1,-2.930303333,217.4426667,0.2770146667
242,-2.910256667,217.0643333,0.2717883333
241.9,-3.134,217.1063333,0.2723626667
241.8,-4.02918,217.3416667,0.2756193333
241.7,-4.020693333,217.3966667,0.276375
241.6,-2.881086667,217.0163333,0.2711236667
241.5,-3.481136667,217.9996667,0.2846966667
241.4,-2.897983333,218.0413333,0.2852713333
241.3,-4.42997,217.9093333,0.2834533333
241.2,-4.11397,218.2886667,0.2886663333
241.1,-5.12572,218.1226667,0.2863956667
241,-4.468183333,217.9006667,0.283335
240.9,-4.36312,217.9116667,0.283479
240.8,-4.570773333,218.221,0.2877456667
240.7,-4.51014,218.1953333,0.2873796667
240.6,-4.70688,217.996,0.2846436667
240.5,-5.310313333,218.553,0.292316
240.4,-3.887373333,218.6383333,0.293487
240.3,-6.849376667,219.167,0.3007533333
240.2,-4.79662,219.071,0.299436
240.1,-5.465793333,219.089,0.299681
240,-6.780406667,218.7063333,0.294426
239.9,-6.508826667,219.1096667,0.2999653333
239.8,-5.08003,219.0216667,0.2987573333
239.7,-5.732806667,219.5473333,0.3059676667
239.6,-6.70922,219.5286667,0.3057136667
239.5,-6.194233333,219.4993333,0.3053106667
239.4,-5.801026667,219.4206667,0.3042336667
239.3,-7.64316,220.026,0.312524
239.2,-6.37217,220.2226667,0.315209
239.1,-7.161116667,220.4686667,0.3185686667
239,-6.844273333,220.511,0.319147
238.9,-7.222863333,220.5293333,0.319398
238.8,-7.39541,220.2946667,0.316195
238.7,-7.054893333,220.6973333,0.3216883333
238.6,-7.770446667,221.278,0.3296066667
238.5,-8.529336667,221.1243333,0.3275113333
238.4,-8.047943333,221.02,0.326091
238.3,-9.191073333,221.1643333,0.3280506667
238.2,-8.19539,221.6956667,0.335275
238.1,-10.08570667,221.9876667,0.339253
238,-9.591726667,221.908,0.3381706667
237.9,-8.621576667,221.586,0.3337953333
237.8,-9.798903333,222.255,0.3428813333
237.7,-9.787566667,222.178,0.3418306667
237.6,-9.09227,221.7526667,0.3360663333
237.5,-11.22086667,222.5186667,0.3464603333
237.4,-10.35654,222.449,0.345512
237.3,-10.42191667,222.342,0.3440456667
237.2,-11.88496667,222.8676667,0.351181
237.1,-10.72657667,222.5376667,0.3466996667
237,-10.71334667,223.041,0.353528
236.9,-10.92026667,223.339,0.3575553333
236.8,-11.30696667,223.224,0.3560013333
236.7,-12.59646667,223.4923333,0.359625
236.6,-12.6608,223.4123333,0.3585326667
236.5,-13.5834,223.819,0.3640353333
236.4,-13.27966667,224.216,0.369373
236.3,-13.54246667,223.7246667,0.362757
236.2,-13.5749,224.3693333,0.3714473333
236.1,-14.02283333,224.7636667,0.376752
236,-13.9754,224.071,0.36743
235.9,-13.45829333,224.7206667,0.3761726667
235.8,-13.4917,224.7803333,0.3769746667
235.7,-14.9442,225.019,0.3801823333
235.6,-13.55763333,225.1683333,0.3821856667
235.5,-16.36843333,225.5076667,0.3867346667
235.4,-16.44153333,225.3553333,0.3846686667
235.3,-14.66526667,225.4983333,0.386611
235.2,-18.2213,225.7886667,0.3904956667
235.1,-16.42243333,225.9076667,0.392092
235,-16.65176667,225.9943333,0.3932523333
234.9,-16.92953333,226.1273333,0.395036
234.8,-16.2689,226.663,0.402188
234.7,-17.72993333,226.466,0.399551
234.6,-16.98143333,226.765,0.4035453333
234.5,-17.8129,226.8746667,0.405018
234.4,-16.6691,227.3626667,0.4115163333
234.3,-17.3565,227.8536667,0.4180393333
234.2,-18.45413333,227.6176667,0.414909
234.1,-19.32083333,227.896,0.418608
234,-19.027,228.036,0.4204686667
233.9,-19.15033333,228.379,0.4250193333
233.8,-20.68653333,228.4773333,0.426326
233.7,-20.10703333,228.6876667,0.429114
233.6,-20.92726667,228.4773333,0.426323
233.5,-20.57063333,229.0746667,0.434239
233.4,-22.22066667,229.1276667,0.4349406667
233.3,-22.0751,229.133,0.435004
233.2,-21.43273333,229.3793333,0.4382643333
233.1,-21.79716667,229.38,0.4382763333
233,-23.19326667,229.757,0.443249
232.9,-23.4313,229.5926667,0.4410836667
232.8,-23.96316667,230.0996667,0.4477636667
232.7,-23.62516667,229.9923333,0.4463546667
232.6,-24.29496667,230.5736667,0.4540186667
232.5,-23.98376667,230.7316667,0.4560926667
232.4,-24.3403,231.437,0.4653543333
232.3,-25.46116667,231.3636667,0.464398
232.2,-24.17293333,230.9686667,0.4592083333
232.1,-24.8789,231.8863333,0.4712493333
232,-25.37926667,231.9976667,0.4726953333
231.9,-27.33293333,232.141,0.4745773333
231.8,-26.97883333,232.15,0.474694
231.7,-27.5806,233.0973333,0.487073
231.6,-26.27696667,233.178,0.4881286667
231.5,-27.8428,233.143,0.487667
231.4,-27.07943333,232.5053333,0.4793443333
231.3,-28.55666667,233.6856667,0.494741
231.2,-28.2982,233.734,0.4953706667
231.1,-28.64536667,233.2726667,0.4893663333
231,-29.7973,233.3713333,0.4906443333
230.9,-29.1731,233.8,0.4962266667
230.8,-30.5626,233.8576667,0.4969756667
230.7,-28.8834,234.0906667,0.5000053333
230.6,-30.02816667,234.284,0.5025203333
230.5,-31.21643333,234.134,0.5005666667
230.4,-29.95666667,234.3646667,0.5035556667
230.3,-31.06646667,235.4156667,0.5171823333
230.2,-31.52473333,234.7673333,0.508791
230.1,-30.49976667,234.756,0.508646
230,-32.07663333,235.1066667,0.5131856667
229.9,-31.62516667,235.3516667,0.516356
229.8,-33.1886,235.7356667,0.521326
229.7,-32.51163333,235.2573333,0.515135
229.6,-32.95303333,235.7016667,0.5208876667
229.5,-33.53266667,236.0106667,0.5248763333
229.4,-33.36256667,236.462,0.5306816667
229.3,-34.89916667,236.417,0.5301133333
229.2,-32.75953333,236.9023333,0.5363663333
229.1,-35.6644,236.7516667,0.5344303333
229,-34.8664,236.9933333,0.5375393333
228.9,-35.40676667,237.627,0.5456796667
228.8,-34.52536667,237.085,0.5387203333
228.7,-36.7849,238.1843333,0.5528276667
228.6,-36.8391,237.9166667,0.549402
228.5,-36.89293333,238.3996667,0.5555836667
228.4,-36.3065,238.3966667,0.5555433333
228.3,-36.89326667,238.93,0.5623623333
228.2,-37.4521,239.762,0.5729746667
228.1,-38.16643333,239.325,0.5673963333
228,-39.33873333,239.354,0.567783
227.9,-38.51523333,239.673,0.571845
227.8,-38.86643333,240.3193333,0.580072
227.7,-40.3788,240.6403333,0.584161
227.6,-38.84323333,240.902,0.5874796667
227.5,-40.60263333,240.9973333,0.5886916667
227.4,-40.5418,241.107,0.590082
227.3,-40.29883333,241.0963333,0.589942
227.2,-41.42666667,241.264,0.5920736667
227.1,-40.46596667,241.691,0.5974823333
227,-39.82003333,241.4626667,0.5945796667
226.9,-41.161,242.258,0.604648
226.8,-40.5912,242.4823333,0.6074856667
226.7,-41.57493333,242.4466667,0.6070286667
226.6,-41.4071,243.001,0.614024
226.5,-41.79353333,243.0146667,0.614192
226.4,-43.19173333,242.9343333,0.6131826667
226.3,-43.6574,242.7656667,0.6110486667
226.2,-43.07093333,243.6036667,0.621613
226.1,-40.8235,243.632,0.6219606667
226,-42.26953333,243.9416667,0.6258566667
225.9,-44.26413333,243.8813333,0.6250853333
225.8,-41.65776667,244.564,0.6336686667
225.7,-44.04816667,244.634,0.63454
225.6,-45.06803333,244.0893333,0.627713
225.5,-43.8422,245.1413333,0.6408926667
225.4,-45.29433333,244.948,0.6384593333
225.3,-44.0212,244.732,0.6357723333
225.2,-43.947,245.3736667,0.643798
225.1,-44.22096667,245.8283333,0.6494806667
225,-45.5182,246.14,0.6533683333
224.9,-46.02466667,246.179,0.6538466667
224.8,-45.8004,246.3333333,0.655776
224.7,-45.44013333,246.6456667,0.659663
224.6,-45.06113333,246.505,0.6579193333
224.5,-46.39503333,246.6203333,0.6593493333
224.4,-47.4765,247.2526667,0.6672106667
224.3,-46.12573333,247.137,0.665777
224.2,-47.11726667,248.1903333,0.6788393333
224.1,-46.24586667,247.578,0.6712516667
224,-46.60453333,248.1603333,0.6784703333
223.9,-46.98073333,247.8716667,0.6748956667
223.8,-47.85556667,248.059,0.677211
223.7,-48.17486667,248.7033333,0.6851766667
223.6,-46.44733333,248.5483333,0.683262
223.5,-46.82736667,248.9296667,0.6879833333
223.4,-47.4501,249.61,0.6963753333
223.3,-47.54366667,249.6416667,0.6967683333
223.2,-48.3214,249.9303333,0.700324
223.1,-47.50973333,249.967,0.7007773333
223,-48.29233333,250.419,0.7063306667
222.9,-47.07313333,251.0703333,0.7143326667
222.8,-47.22436667,250.5776667,0.7082826667
222.7,-47.3569,251.659,0.7215386667
222.6,-48.82713333,251.4143333,0.7185466667
222.5,-47.73736667,251.2703333,0.7167826667
222.4,-48.3844,252.0403333,0.7262016667
222.3,-50.32713333,251.3133333,0.717304
222.2,-47.84503333,251.819,0.72349
222.1,-48.73416667,252.3843333,0.730411
222,-48.45556667,252.101,0.7269476667
221.9,-45.89983333,252.7303333,0.7346246667
221.8,-47.4743,253.61,0.74535
221.7,-47.75886667,253.398,0.7427673333
221.6,-46.8525,253.8863333,0.7487096667
221.5,-49.71396667,253.8963333,0.7488346667
221.4,-46.71856667,253.9276667,0.749209
221.3,-50.4238,254.1783333,0.7522506667
221.2,-48.47473333,254.2803333,0.7534863333
221.1,-49.04246667,254.576,0.7570753333
221,-48.53193333,255.039,0.7626906667
220.9,-48.91586667,255.032,0.7626036667
220.8,-48.65303333,255.618,0.769694
220.7,-48.76626667,255.6696667,0.7703183333
220.6,-49.4119,256.0476667,0.7748803333
220.5,-47.3541,256.6096667,0.781653
220.4,-50.1667,256.8903333,0.785028
220.3,-48.71866667,256.4836667,0.7801356667
220.2,-49.13943333,256.8753333,0.7848513333
220.1,-47.0325,257.162,0.7883046667
220,-48.05606667,256.9693333,0.785981
219.9,-49.7228,257.8013333,0.7959776667
219.8,-49.26873333,257.482,0.7921443333
219.7,-46.8074,258.5603333,0.805076
219.6,-46.83136667,258.339,0.802428
219.5,-47.81923333,258.5526667,0.8049856667
219.4,-50.17636667,259.07,0.8111706667
219.3,-48.9997,258.993,0.8102456667
219.2,-47.99286667,259.469,0.8159273333
219.1,-48.13206667,259.2323333,0.8131106667
219,-49.7661,259.9493333,0.821666
218.9,-48.71006667,259.5033333,0.8163483333
218.8,-46.6263,260.406,0.827095
218.7,-47.86036667,259.9683333,0.8218926667
218.6,-46.64293333,260.661,0.8301313333
218.5,-47.71976667,260.6853333,0.8304216667
218.4,-47.39163333,260.3856667,0.8268353333
218.3,-47.85703333,261.3183333,0.8379393333
218.2,-46.95693333,261.48,0.839857
218.1,-47.32746667,261.33,0.8380766667
218,-48.11926667,261.622,0.8415423333
217.9,-46.83423333,262.1883333,0.8482483333
217.8,-47.85546667,262.5513333,0.852542
217.7,-48.4392,262.75,0.85489
217.6,-46.32306667,262.6473333,0.8536766667
217.5,-47.4026,263.6243333,0.865196
217.4,-48.18463333,263.774,0.866964
217.3,-47.06643333,263.9646667,0.8692086667
217.2,-48.36526667,264.1036667,0.870843
217.1,-47.78986667,264.659,0.8773726667
217,-46.2547,264.3626667,0.8738726667
216.9,-48.0575,265.3943333,0.8859916667
216.8,-46.354,265.401,0.8860716667
216.7,-47.84896667,265.7196667,0.8897986667
216.6,-46.19756667,265.3426667,0.8853856667
216.5,-46.88523333,265.9693333,0.8927176667
216.4,-47.66656667,266.3043333,0.8966306667
216.3,-47.825,266.565,0.8996716667
216.2,-47.88676667,266.2516667,0.8960183333
216.1,-46.9281,267.2833333,0.9080493333
216,-48.00143333,267.822,0.9143193333
215.9,-46.84826667,267.7993333,0.9140573333
215.8,-47.30093333,268.319,0.920085
215.7,-46.70673333,267.8006667,0.9140576667
215.6,-48.09596667,268.4766667,0.921922
215.5,-45.78673333,268.643,0.9238476667
215.4,-48.35816667,269.0066667,0.9280683333
215.3,-47.8654,269.2616667,0.931015
215.2,-46.44136667,269.625,0.935222
215.1,-46.09683333,269.9796667,0.939315
215,-46.55013333,269.8516667,0.9378363333
214.9,-46.84996667,270.59,0.946362
214.8,-47.08913333,271.01,0.9512003333
214.7,-45.87583333,270.9296667,0.9502716667
214.6,-45.5274,271.348,0.955088
214.5,-48.8424,271.2613333,0.9540896667
214.4,-46.08756667,271.633,0.9583623333
214.3,-47.0363,271.7056667,0.9591933333
214.2,-46.88983333,272.288,0.9658786667
214.1,-49.3117,272.8163333,0.971937
214,-47.12796667,272.5726667,0.969139
213.9,-48.0453,272.8446667,0.972257
213.8,-48.95206667,273.581,0.9806773333
213.7,-48.43586667,274.2406667,0.9882063333
213.6,-48.59276667,273.5833333,0.9807033333
213.5,-48.69983333,274.284,0.988693
213.4,-48.4226,274.3863333,0.989861
213.3,-47.43943333,275.027,0.9971543333
213.2,-47.27893333,275.657,1.004302333
213.1,-46.85733333,275.971,1.00787
213,-47.84653333,275.98,1.00797
212.9,-45.892,275.963,1.007775
212.8,-49.9479,277.022,1.019756667
212.7,-47.8755,277.0093333,1.019623333
212.6,-50.89553333,277.641,1.02676
212.5,-48.7852,277.8236667,1.02882
212.4,-48.95726667,278.3723333,1.035003333
212.3,-47.36143333,278.7006667,1.038696667
212.2,-48.65776667,278.3726667,1.03501
212.1,-49.82543333,279.559,1.04834
212,-49.87726667,279.5966667,1.048763333
211.9,-47.95876667,280.173,1.05522
211.8,-50.30203333,280.4266667,1.058063333
211.7,-50.22496667,280.6416667,1.06047
211.6,-49.83496667,280.8693333,1.06301
211.5,-48.8804,281.7673333,1.073033333
211.4,-50.16343333,282.449,1.080616667
211.3,-50.40096667,282.298,1.078943333
211.2,-52.45176667,283.3143333,1.09023
211.1,-48.47913333,283.5516667,1.092866667
211,-50.30016667,283.1746667,1.08868
210.9,-47.98383333,283.747,1.09503
210.8,-50.21933333,284.758,1.106216667
210.7,-52.21846667,285.1836667,1.110913333
210.6,-49.5031,285.2643333,1.1118
210.5,-50.33983333,285.865,1.11843
210.4,-51.34216667,286.406,1.124376667
210.3,-51.34706667,286.2053333,1.12217
210.2,-52.0271,287.0716667,1.13169
210.1,-51.37293333,287.3453333,1.134696667
210,-53.4057,287.9283333,1.14108
209.9,-52.30853333,288.355,1.14575
209.8,-51.13173333,289.3703333,1.156826667
209.7,-52.06,290.244,1.16634
209.6,-53.4014,290.343,1.167423333
209.5,-49.83416667,290.9193333,1.17368
209.4,-51.55,291.5663333,1.18069
209.3,-51.5011,292.154,1.187056667
209.2,-53.8427,292.694,1.192886667
209.1,-51.42283333,293.2336667,1.19871
209,-53.76516667,293.5536667,1.202156667
208.9,-51.8859,293.836,1.20519
208.8,-52.39316667,294.8256667,1.215833333
208.7,-52.50803333,295.2046667,1.219896667
208.6,-50.37996667,295.757,1.225816667
208.5,-49.62706667,295.998,1.228393333
208.4,-49.6961,296.9186667,1.23823
208.3,-52.20456667,297.312,1.24243
208.2,-52.55876667,298.291,1.252843333
208.1,-50.73883333,298.5523333,1.25562
208,-52.77503333,299.4916667,1.265583333
207.9,-53.16066667,300.66,1.277933333
207.8,-51.549,301.2623333,1.284296667
207.7,-51.9196,301.4186667,1.285943333
207.6,-48.86096667,302.198,1.294136667
207.5,-48.12676667,302.84,1.300886667
207.4,-51.2966,303.597,1.308826667
207.3,-50.098,304.0823333,1.313906667
207.2,-49.18106667,304.793,1.321333333
207.1,-45.9138,305.949,1.333376667
207,-48.1185,306.1713333,1.335693333
206.9,-45.2613,306.643,1.340596667
206.8,-43.98973333,307.3473333,1.3479
206.7,-45.78763333,308.596,1.360826667
206.6,-47.08146667,308.9193333,1.36416
206.5,-47.44023333,309.3353333,1.368456667
206.4,-43.60293333,310.772,1.383236667
206.3,-47.72033333,311.0743333,1.386343333
206.2,-45.19586667,312.388,1.399803333
206.1,-40.6673,313.1426667,1.407513333
206,-43.3589,313.998,1.416236667
205.9,-40.0539,314.3963333,1.42029
205.8,-42.9778,315.0516667,1.426953333
205.7,-44.96183333,316.2776667,1.439373333
205.6,-41.88846667,317.0013333,1.44669
205.5,-34.67503333,317.9733333,1.456506667
205.4,-35.75526667,318.1763333,1.458543333
205.3,-41.92613333,319.0986667,1.467826667
205.2,-39.5315,320.7936667,1.48482
205.1,-30.08853333,321.7503333,1.49438
205,-34.3712,322.1163333,1.49802
204.9,-38.64386667,323.7546667,1.51432
204.8,-32.1559,324.3853333,1.52058
204.7,-36.55393333,325.4596667,1.53121
204.6,-32.2663,326.795,1.54439
204.5,-32.1323,326.9723333,1.546126667
204.4,-25.9744,327.9626667,1.555866667
204.3,-29.72926667,329.9796667,1.575626667
204.2,-27.35816667,330.3696667,1.57943
204.1,-26.11106667,331.385,1.58933
204,-28.1566,332.5906667,1.60105
203.9,-25.07303333,334.104,1.615706667
203.8,-19.32423333,334.856,1.62297
203.7,-23.99546667,336.1816667,1.635743333
203.6,-27.74116667,337.1786667,1.64532
203.5,-21.62433333,338.977,1.662533333
203.4,-15.06865667,339.6796667,1.66924
203.3,-20.16963333,340.6993333,1.67895
203.2,-17.58196667,341.625,1.68775
203.1,-20.60296667,342.807,1.69894
203,-17.62916667,343.942,1.709676667
202.9,-16.49023333,343.944,1.709693333
202.8,-12.5394,346.273,1.731606667
202.7,-14.00969,346.6246667,1.73491
202.6,-11.18666667,348.384,1.751366667
202.5,-7.592923333,349.3176667,1.760066667
202.4,-10.00780667,350.4786667,1.770873333
202.3,-11.21393333,352.4716667,1.78934
202.2,-2.913294333,353.2973333,1.79697
202.1,-5.54619,354.062,1.804016667
202,-4.97609,356.766,1.828843333
201.9,-3.15275,357.0953333,1.831843333
201.8,-1.816696667,360.3846667,1.86181
201.7,-0.8718866667,361.0316667,1.867676667
201.6,0.1554166667,361.705,1.873783333
201.5,3.941523333,362.476,1.88075
201.4,0.571807,364.9566667,1.903086667
201.3,6.656306667,366.3526667,1.91561
201.2,2.14764,367.626,1.92699
201.1,3.728875,369.6973333,1.94543
201,9.11367,371.205,1.9588
200.9,9.384113333,372.0566667,1.96633
200.8,14.1528,373.4816667,1.9789
200.7,11.97721,374.883,1.991223333
200.6,13.53225,376.2793333,2.003463333
200.5,10.48717,377.6136667,2.01512
200.4,9.810743333,380.3006667,2.0385
200.3,15.3617,381.6583333,2.05026
200.2,13.54263667,382.9523333,2.061433333
200.1,25.16023333,385.5636667,2.083886667
200,20.93383333,386.6616667,2.093293333
199.9,18.34363333,388.1666667,2.10614
199.8,19.2245,389.746,2.119583333
199.7,27.0069,391.9723333,2.13846
199.6,21.2006,393.2086667,2.148903333
199.5,23.45786667,395.3663333,2.167056667
199.4,27.66903333,396.063,2.172903333
199.3,23.64773333,398.1196667,2.190106667
199.2,24.76216667,399.0673333,2.19801
199.1,35.48773333,400.82,2.212583333
199,31.23723333,402.7386667,2.228473333
198.9,31.37663333,403.7663333,2.236956667
198.8,34.1553,406.972,2.263313333
198.7,34.52953333,408.221,2.273533333
