TITLE,TB_TH_KD_Protein and Additive,,
DATA TYPE,,,
ORIGIN,JASCO,,
OWNER,,,
DATE,22/09/29,,
TIME,16:59:09,,
SPECTROMETER/DATA SYSTEM,,,
LOCALE,1033,,
RESOLUTION,,,
DELTAX,-0.1,,
XUNITS,NANOMETERS,,
YUNITS,θM [deg*cm^2/dmol],,
Y2UNITS,HT [V],,
Y3UNITS,ABSORBANCE,,
FIRSTX,320,,
LASTX,190,,
NPOINTS,1301,,
FIRSTY,0.84122,,
MAXY,28.98565,,
MINY,-60.63684,,
XYDATA,,,
268.7,-96529.28029,-68.33632233,-2.776834333
268.6,-549223.3646,-68.735339,-2.778161
268.5,-408329.3011,-68.779888,-2.779745667
268.4,-951254.6565,-69.02302967,-2.783735667
268.3,-374883.7729,-68.979493,-2.784275667
268.2,-681386.9572,-68.3149513,-2.775613333
268.1,57887.43853,-68.48049,-2.771507333
268,-422469.5872,-68.44219067,-2.773025333
267.9,-202857.5473,-67.85289867,-2.767099667
267.8,-378627.6427,-68.390657,-2.777754333
267.7,-703374.2944,-68.90615097,-2.784000333
267.6,-225106.3925,-68.32142717,-2.776267
267.5,-59917.29996,-68.94739267,-2.783124
267.4,-399511.3992,-69.43905667,-2.789962667
267.3,-926153.6284,-68.542448,-2.775295
267.2,-291796.4536,-69.20127233,-2.784795667
267.1,-173951.8701,-68.643254,-2.778489667
267,73973.20817,-68.84136867,-2.782806
266.9,-570278.498,-68.447347,-2.777260667
266.8,289849.7988,-68.95069667,-2.779970667
266.7,-373971.9863,-68.08202333,-2.771258667
266.6,-753565.4895,-68.80533633,-2.779041333
266.5,-12125.25704,-69.09862333,-2.781702667
266.4,-936730.1296,-68.42701503,-2.777053
266.3,-797220.0864,-68.859908,-2.782086333
266.2,-330700.909,-68.59603633,-2.778064667
266.1,-641963.4183,-69.139761,-2.786625667
266,-60842.6464,-68.780822,-2.778453333
265.9,232995.6787,-68.22978833,-2.772609
265.8,-179261.511,-68.33306017,-2.775784333
265.7,-105657.2791,-68.9750965,-2.785794
265.6,243626.7322,-69.31218667,-2.789305333
265.5,-250999.1059,-69.394978,-2.792663333
265.4,-472733.1247,-69.01007467,-2.786306333
265.3,-359215.7056,-68.898289,-2.785530333
265.2,-31248.23424,-69.101209,-2.784961
265.1,-264492.6241,-68.20641267,-2.776450667
265,194163.4183,-68.79029667,-2.779083333
264.9,-278505.7368,-68.79672467,-2.783589333
264.8,182925.4955,-69.68877867,-2.791513667
264.7,-319318.4324,-69.42449633,-2.789469333
264.6,-385931.3962,-69.59003567,-2.789469667
264.5,-213112.3678,-69.33093717,-2.790592
264.4,-364514.9754,-68.66587433,-2.782797
264.3,-581140.456,-69.32068,-2.784399
264.2,-623137.3864,-68.96835233,-2.782341
264.1,-319063.8653,-68.23274167,-2.777977667
264,-859961.6153,-68.58683233,-2.777722667
263.9,-532662.9712,-69.11295,-2.781558
263.8,233099.6871,-69.41542767,-2.790577
263.7,69268.8422,-69.73738233,-2.79241
263.6,-326265.5342,-68.46935367,-2.775306333
263.5,-506612.5764,-69.08426333,-2.785367
263.4,-300948.0778,-70.07817567,-2.796843
263.3,-364626.6279,-69.719642,-2.793072333
263.2,-295611.8313,-69.74555377,-2.796193667
263.1,248892.1174,-69.56282427,-2.793808333
263,-352074.2065,-70.28228067,-2.799368
262.9,191379.9583,-69.48725833,-2.789451333
262.8,-237184.3689,-69.87552267,-2.793410667
262.7,561896.5877,-68.98181497,-2.784944333
262.6,258125.421,-69.75955833,-2.795297333
262.5,-550500.5215,-69.49755833,-2.791564333
262.4,-321645.4627,-69.02632967,-2.781859333
262.3,-366933.2439,-69.38774133,-2.791758333
262.2,-173338.5487,-69.36478533,-2.787301
262.1,-247761.4364,-69.94720333,-2.794010667
262,-465724.0799,-69.63365967,-2.791577667
261.9,-427688.6798,-69.16542,-2.789269
261.8,-210452.0757,-69.78560333,-2.795739333
261.7,11533.15452,-69.565528,-2.78936
261.6,-113757.4132,-69.74387567,-2.79412
261.5,-630695.2764,-69.09646923,-2.787227
261.4,-183512.8379,-69.78856,-2.789167333
261.3,-213180.45,-69.669795,-2.793544667
261.2,306609.1492,-69.948061,-2.796143333
261.1,-830585.7547,-69.48869,-2.788711667
261,-52854.74594,-69.82573667,-2.792316
260.9,-51207.42065,-69.27348697,-2.789503
260.8,166541.648,-69.17023533,-2.784943
260.7,-319723.8862,-69.77681533,-2.792293
260.6,-487336.4923,-69.33528197,-2.790085667
260.5,-644274.5194,-69.48046433,-2.795118
260.4,-124469.4531,-69.379471,-2.787364333
260.3,-274179.3324,-69.058572,-2.784836333
260.2,-535617.8364,-69.05087433,-2.788303
260.1,-177121.8894,-69.78401,-2.792036
260,-390605.111,-69.10545467,-2.786500333
259.9,-686668.7528,-70.06353767,-2.799744333
259.8,32370.88362,-69.248111,-2.790612667
259.7,76619.57979,-69.33199337,-2.790062667
259.6,-351729.0675,-70.19605933,-2.800902
259.5,-444009.6111,-69.36247767,-2.790174
259.4,-339095.4701,-69.62405137,-2.794999
259.3,366680.4202,-70.34400167,-2.807607667
259.2,-427806.7352,-69.81270867,-2.794469667
259.1,-141710.7734,-70.42701667,-2.804278333
259,-181718.1791,-69.69622267,-2.792912333
258.9,-58405.15571,-70.107229,-2.800491667
258.8,223989.8674,-69.61177067,-2.792643333
258.7,96748.77068,-69.14642667,-2.789516333
258.6,-775676.2032,-70.0448818,-2.800122667
258.5,-21095.51483,-69.81196467,-2.793774333
258.4,81285.2034,-70.38518,-2.796181667
258.3,-15881.23976,-70.670304,-2.807644667
258.2,-527201.4603,-70.25488667,-2.804758667
258.1,-7571.896886,-69.455189,-2.792934667
258,-576873.2678,-69.067125,-2.787548667
257.9,-437604.1425,-69.13946,-2.790720667
257.8,23412.90419,-70.094904,-2.796824333
257.7,265147.2001,-69.15145367,-2.78576
257.6,-162381.6123,-70.30559933,-2.805543333
257.5,-795816.8678,-69.77000433,-2.795603667
257.4,-385298.3162,-70.224703,-2.801319333
257.3,52423.18581,-69.930104,-2.797162333
257.2,-398427.8945,-69.19051467,-2.787412
257.1,404745.8203,-69.68037733,-2.798094
257,-718326.1362,-69.28478667,-2.786387
256.9,220457.3089,-69.35161433,-2.789006333
256.8,-196285.5014,-70.46687,-2.798625333
256.7,-707933.691,-70.554624,-2.805210667
256.6,-515895.634,-69.81341787,-2.797065333
256.5,-141036.2092,-69.6976078,-2.796105333
256.4,-358284.6074,-69.76384637,-2.796734333
256.3,-372095.6638,-69.9178216,-2.798721
256.2,-258909.2535,-69.80214033,-2.796221667
256.1,-392009.1939,-70.41254533,-2.806513333
256,-598713.1277,-71.171629,-2.815553
255.9,-223544.1216,-70.33715,-2.798953333
255.8,275174.2065,-70.39343433,-2.804893667
255.7,-301748.5025,-68.81335903,-2.783424333
255.6,-98943.57026,-69.397,-2.791476333
255.5,-277092.0876,-70.368217,-2.803483
255.4,36404.57458,-70.260463,-2.802067667
255.3,-409479.3324,-69.75044,-2.794851667
255.2,-651996.7218,-70.71216333,-2.805048333
255.1,-333533.1396,-70.00502333,-2.794794
255,-20938.45925,-69.863514,-2.795537
254.9,21643.76397,-69.84484133,-2.796298667
254.8,-481549.2773,-70.46883867,-2.804905333
254.7,35962.71793,-69.74982633,-2.795374667
254.6,-288312.6956,-69.932652,-2.798149333
254.5,-260515.482,-70.26845767,-2.801853
254.4,-184544.4792,-69.907775,-2.795834
254.3,-424376.9185,-69.29478467,-2.794400333
254.2,-98718.16421,-70.401493,-2.80456
254.1,-386498.5397,-70.40065,-2.800535667
254,251053.4943,-70.04326917,-2.800729
253.9,-367800.1788,-70.26912633,-2.804662667
253.8,-97353.30055,-69.553849,-2.789938333
253.7,-831254.6521,-70.72920008,-2.810242
253.6,-804367.826,-70.89169333,-2.803482
253.5,-593167.4862,-69.85517533,-2.801821333
253.4,-559127.2538,-71.23206633,-2.814615667
253.3,-251502.3096,-70.409101,-2.805139333
253.2,-162063.9249,-70.18074833,-2.798111
253.1,-242609.924,-70.6244679,-2.808829
253,-145416.1973,-70.09412933,-2.798428333
252.9,-245071.3754,-70.25938667,-2.798797333
252.8,-33246.31203,-70.67766967,-2.808352333
252.7,-437922.6643,-70.88968667,-2.805720667
252.6,-505812.9936,-70.79325533,-2.809143667
252.5,132731.3366,-71.45426333,-2.814901
252.4,-24960.52749,-70.63466167,-2.804642
252.3,-471537.1778,-71.20629033,-2.815684667
252.2,-389291.5363,-69.66576833,-2.796098667
252.1,-458359.4248,-70.31459453,-2.804078
252,-457608.6276,-70.24673667,-2.802352667
251.9,-559155.342,-70.06981367,-2.800440667
251.8,205294.1439,-70.19268467,-2.801120667
251.7,-56278.49799,-70.0717512,-2.800763333
251.6,93257.63672,-70.418262,-2.804307
251.5,-835037.4907,-70.88928633,-2.811023333
251.4,-385283.2663,-70.83201467,-2.812560333
251.3,-280152.3916,-71.13518633,-2.812466333
251.2,-728923.752,-70.61272033,-2.807851667
251.1,-507823.7222,-71.32474133,-2.815092667
251,-448300.9984,-70.77782567,-2.808494667
250.9,166317.8066,-70.96908133,-2.810495
250.8,-163705.707,-71.21333433,-2.814408
250.7,-353662.7924,-70.058412,-2.797586667
250.6,-72167.93324,-71.46876833,-2.817387333
250.5,154732.6181,-71.0919513,-2.815104333
250.4,-70134.4211,-70.08807267,-2.802911667
250.3,-529649.471,-69.880613,-2.799103667
250.2,442764.5656,-71.61319833,-2.819866667
250.1,-802367.4564,-70.37110667,-2.807666667
250,7839.01058,-70.93353033,-2.814276
249.9,-724213.679,-70.658425,-2.808107
249.8,-563948.1448,-71.111383,-2.817235
249.7,24637.60989,-70.96127667,-2.812779333
249.6,-254460.2891,-71.62985,-2.820503
249.5,207054.0307,-70.382586,-2.803289333
249.4,-1090917.896,-70.45924747,-2.806625
249.3,-281124.7057,-70.92498767,-2.809587
249.2,-21719.41737,-71.11565733,-2.815123
249.1,-201161.3768,-70.666973,-2.809132333
249,-510114.9903,-71.21860367,-2.814687667
248.9,-695363.8057,-71.11127167,-2.813280667
248.8,-94457.3983,-70.72675433,-2.808830667
248.7,-141716.7784,-71.36471433,-2.815378
248.6,-309530.0253,-70.460074,-2.805651333
248.5,-475917.1509,-71.28422667,-2.815638
248.4,38353.00253,-70.74360367,-2.808036333
248.3,243065.713,-70.84369,-2.810602
248.2,-636519.7437,-70.88753867,-2.808812333
248.1,-1004740.173,-70.4919823,-2.807252333
248,-550603.0845,-71.13643033,-2.815139
247.9,-420858.5904,-70.94828667,-2.810579333
247.8,-509046.1928,-70.84485333,-2.811127
247.7,-724037.2523,-70.86951067,-2.810915
247.6,-668908.6574,-70.96650233,-2.809113667
247.5,-951630.3084,-71.051904,-2.813007333
247.4,-546707.3461,-71.340244,-2.817455
247.3,65167.65013,-70.78348333,-2.805402667
247.2,-448530.9343,-70.28671007,-2.804012667
247.1,-509883.0875,-71.12742633,-2.814770333
247,-485049.8286,-71.136699,-2.816584667
246.9,-839915.4969,-70.96954933,-2.810583667
246.8,-905945.6117,-69.8370615,-2.797561667
246.7,-456637.9079,-71.33602467,-2.814966333
246.6,-232403.0845,-71.770131,-2.823333333
246.5,-832355.7234,-70.58404333,-2.802896333
246.4,-1208718.075,-71.023765,-2.813678333
246.3,-581636.4178,-70.73578087,-2.810586
246.2,-582851.3336,-71.364089,-2.817830333
246.1,-387251.9744,-70.69280433,-2.808726667
246,-238303.7103,-71.59743667,-2.815377667
245.9,-684470.6452,-70.34528333,-2.799304
245.8,-585120.2503,-71.06584,-2.809532
245.7,-528894.7698,-71.38751333,-2.813101333
245.6,-611196.6533,-70.9992625,-2.813829
245.5,-850432.1264,-71.19764667,-2.811759
245.4,-987845.1796,-70.69951667,-2.807621667
245.3,-950163.91,-70.854066,-2.813303
245.2,-1057949.039,-70.959694,-2.812499333
245.1,-1090043.213,-71.115969,-2.815218667
245,-913122.7984,-70.99025467,-2.813224667
244.9,-388318.2983,-70.538507,-2.808724333
244.8,113735.0618,-71.192775,-2.817939667
244.7,-417026.242,-70.65012533,-2.80614
244.6,-783749.6647,-70.80934,-2.806630333
244.5,-1200175.622,-69.8501744,-2.797870667
244.4,-362099.2401,-71.04514733,-2.816908333
244.3,-840954.7459,-71.23845067,-2.816468667
244.2,-846669.1998,-71.50215233,-2.818302333
244.1,-1432136.835,-71.57461567,-2.820402667
244,-716893.1605,-70.81416233,-2.810653333
243.9,-994144.9858,-70.46122267,-2.804014667
243.8,-851538.2208,-70.81714733,-2.813762333
243.7,-1053510.922,-71.10595,-2.811313333
243.6,-1619251.84,-70.42858347,-2.806516667
243.5,-784205.2153,-71.717123,-2.822136
243.4,-594019.5202,-71.4157986,-2.819795
243.3,-1566018.888,-71.73178433,-2.822059
243.2,-1456690.21,-71.48351833,-2.817339667
243.1,-892775.8456,-70.840104,-2.814189333
243,-865706.0051,-71.33725267,-2.816719
242.9,-702915.5864,-71.363997,-2.816383667
242.8,-1100340.337,-71.040784,-2.817719667
242.7,-1458419.639,-71.64934433,-2.822497333
242.6,-1446441.767,-71.534825,-2.820459667
242.5,-1133411.116,-71.29519167,-2.815131
242.4,-1400377.291,-71.56475233,-2.817873333
242.3,-1742529.31,-70.428004,-2.806481333
242.2,-1153318.581,-70.59818967,-2.810575667
242.1,-707861.4215,-70.5335321,-2.807691
242,-2013995.083,-70.60800833,-2.811916667
241.9,-1980460.14,-70.41324267,-2.808593
241.8,-1093968.604,-70.77445633,-2.813125333
241.7,-1191882.983,-71.02576967,-2.815403
241.6,-982795.9648,-71.081629,-2.817032
241.5,-1616852.481,-71.15068933,-2.817654333
241.4,-1415584.46,-71.0341483,-2.814213667
241.3,-1700855.908,-70.87981267,-2.814624667
241.2,-2078347.385,-71.224307,-2.814483667
241.1,-1921528.684,-72.28111333,-2.822919333
241,-1548829.608,-70.95704467,-2.817614
240.9,-1741604.232,-71.790085,-2.823610333
240.8,-1673601.892,-71.96984333,-2.819777
240.7,-1502632.097,-71.80827333,-2.819250333
240.6,-1651033.602,-71.16098833,-2.814538667
240.5,-1881666.816,-71.30611967,-2.819025667
240.4,-1933342.721,-71.35043867,-2.817473
240.3,-2109067.561,-70.83168433,-2.809181333
240.2,-1884607.957,-71.12153077,-2.81585
240.1,-1933201.758,-71.40427733,-2.816630667
240,-2657362.837,-70.80957667,-2.810396333
239.9,-1971857.294,-71.63805133,-2.820956333
239.8,-2567867.561,-71.28823367,-2.819013333
239.7,-1997887.379,-70.83329833,-2.811386
239.6,-2516586.853,-71.11428197,-2.815570333
239.5,-2182886.455,-71.9267295,-2.826902
239.4,-2547592.46,-71.64966167,-2.821743
239.3,-2626500.969,-71.83576033,-2.822251333
239.2,-2450728.744,-70.45663667,-2.810393333
239.1,-2197607.51,-72.263858,-2.829965
239,-2270590.598,-71.18049333,-2.812065667
238.9,-2259512.74,-71.16213333,-2.814700667
238.8,-3396788.705,-71.46588667,-2.824577333
238.7,-1974930.264,-70.758265,-2.808429333
238.6,-3076547.31,-71.93291,-2.822080667
238.5,-2363878.26,-72.10150773,-2.829397333
238.4,-2554042.646,-71.22393933,-2.819202
238.3,-3437320.849,-70.691092,-2.807955
238.2,-3238148.264,-71.021908,-2.813365
238.1,-3053128.744,-72.11352067,-2.827758333
238,-2680894.516,-70.680792,-2.809749333
237.9,-3490965.43,-71.38671667,-2.817663
237.8,-3478498.137,-70.93100367,-2.811314333
237.7,-3584485.323,-71.35537767,-2.818180667
237.6,-2624299.955,-71.247811,-2.814785333
237.5,-3542879.452,-70.9644,-2.810346667
237.4,-3204077.932,-70.98913,-2.809231
237.3,-3711563.85,-71.181973,-2.812987667
237.2,-3573184.771,-72.07430333,-2.822517667
237.1,-3957030.696,-71.20912233,-2.818235667
237,-2695632.693,-72.42321,-2.828283667
236.9,-4179821.04,-71.90041333,-2.820089333
236.8,-3985017.389,-70.81880133,-2.809827667
236.7,-3621288.631,-71.36423867,-2.815597667
236.6,-4340924.899,-71.2384843,-2.817821667
236.5,-4525353.152,-71.29772333,-2.817044
236.4,-4318553.569,-70.68276933,-2.808810333
236.3,-4100302.514,-70.82791733,-2.811594333
236.2,-4352435.256,-71.409591,-2.816132667
236.1,-3995902.25,-70.88035667,-2.808188333
236,-4526244.449,-71.29766333,-2.812277
235.9,-4418303.83,-71.13913067,-2.814077667
235.8,-5300508.717,-70.38375333,-2.797482333
235.7,-3892753.315,-70.77057733,-2.810567
235.6,-4790447.771,-70.75205533,-2.812281333
235.5,-4682279.094,-71.12713667,-2.811820667
235.4,-5253757.368,-71.77105,-2.819373667
235.3,-4871741.456,-71.707607,-2.821202
235.2,-4743446.282,-70.63315333,-2.807516667
235.1,-4330186.738,-69.99083667,-2.804883333
235,-4564643.049,-71.080562,-2.81282
234.9,-4878231.113,-70.334992,-2.805836
234.8,-5536429.742,-71.215485,-2.816580667
234.7,-4891579.943,-71.67099767,-2.822836333
234.6,-5929573.312,-70.998599,-2.817781333
234.5,-5930402.071,-71.48428933,-2.819309333
234.4,-5351373.417,-71.32820933,-2.816487
234.3,-6561744.449,-71.74882033,-2.822810667
234.2,-5878940.545,-71.06077767,-2.813579333
234.1,-6203844.733,-71.06082867,-2.812703
234,-6430232.752,-71.81697,-2.818316667
233.9,-5843596.632,-70.18607533,-2.806248
233.8,-6118770.869,-70.70667,-2.806099667
233.7,-5877830.577,-71.049621,-2.814762667
233.6,-6035866.249,-71.284634,-2.816274
233.5,-6224694.636,-71.58294367,-2.821534
233.4,-6837252.57,-71.138995,-2.813514667
233.3,-6830039.934,-71.15091547,-2.817904
233.2,-6505956.787,-71.147047,-2.816575333
233.1,-6313733.87,-71.59924667,-2.818906333
233,-6411565.981,-71.3535374,-2.820798333
232.9,-6791316.972,-71.08414967,-2.814016667
232.8,-7488161.973,-71.62097167,-2.823872
232.7,-6950192.013,-71.719236,-2.821318667
232.6,-7392435.33,-72.32733967,-2.831513667
232.5,-6757320.548,-71.632983,-2.822214333
232.4,-7608866.488,-71.21061,-2.818209667
232.3,-7740248.383,-71.36430467,-2.818090667
232.2,-8881979.139,-71.57844967,-2.821506667
232.1,-7467318.581,-71.59130763,-2.823871667
232,-7029495.023,-72.46526233,-2.832978333
231.9,-7034315.571,-71.952428,-2.826741667
231.8,-8282168.976,-71.87829967,-2.829881667
231.7,-8262918.492,-72.461609,-2.833727
231.6,-7642166.562,-72.0256423,-2.829906667
231.5,-8092428.684,-72.4097946,-2.834796667
231.4,-8337060.796,-72.383277,-2.835343
231.3,-9197776.178,-72.08907,-2.829942667
231.2,-9332236.477,-71.86775533,-2.830465333
231.1,-8830966.95,-72.33424083,-2.833992667
231,-8210265.892,-71.89887033,-2.826334
230.9,-9700718.075,-72.93361333,-2.839101
230.8,-8587487.707,-72.528966,-2.833813667
230.7,-8613688.571,-72.61246333,-2.832885333
230.6,-9864502.205,-71.93060867,-2.830929
230.5,-9228593.801,-72.99206133,-2.839007333
230.4,-9405746.387,-73.80781,-2.849300333
230.3,-9562543.868,-72.63678933,-2.83788
230.2,-9369133.631,-72.842866,-2.839906
230.1,-9518808.672,-73.533396,-2.846399
230,-9928210.095,-73.59253067,-2.847228
229.9,-10321844.29,-73.70555833,-2.851561667
229.8,-10847423.04,-73.19459833,-2.843411667
229.7,-10334877.66,-73.94040733,-2.854979
229.6,-9030910.744,-72.7604843,-2.840198667
229.5,-9976728.409,-73.63716867,-2.855056333
229.4,-10549045.6,-73.78702067,-2.850101333
229.3,-10178936.67,-74.241259,-2.855676333
229.2,-10620546.86,-73.82707167,-2.852332
229.1,-10522850.25,-75.72810267,-2.877518333
229,-11028655.94,-75.543556,-2.874424
228.9,-10506424.53,-75.9179075,-2.881492667
228.8,-10514677.84,-76.25061667,-2.878442333
228.7,-10572930.76,-75.004392,-2.873259667
228.6,-9922765.013,-76.65171667,-2.883068
228.5,-11690910.88,-76.63393967,-2.889030667
228.4,-11081279.09,-77.21688667,-2.891182333
228.3,-11515041.28,-76.79500333,-2.886057333
228.2,-10562823.2,-76.52018133,-2.888704
228.1,-10908000.89,-77.266792,-2.898902333
228,-11190901.24,-77.526003,-2.899261
227.9,-11513831.02,-78.14879992,-2.910687
227.8,-11170217.4,-78.57470667,-2.909825333
227.7,-11597706.27,-78.68656767,-2.917016
227.6,-11714024.59,-77.77171633,-2.905002667
227.5,-11783718.82,-78.792331,-2.917617
227.4,-11924282.22,-79.071702,-2.92204
227.3,-12765452.24,-79.60322,-2.924409667
227.2,-11364774.55,-79.47447,-2.921012333
227.1,-11482214.13,-80.12918503,-2.936403
227,-12478783.34,-82.367269,-2.962014667
226.9,-12933599.61,-81.50964567,-2.951088667
226.8,-13210634.38,-81.49516567,-2.953756667
226.7,-12285054.63,-81.682665,-2.953096
226.6,-11854238.89,-81.75293833,-2.954372667
226.5,-12472528.98,-83.52518333,-2.974270333
226.4,-13565122.19,-82.64592967,-2.963890333
226.3,-11874249.68,-83.42131333,-2.970906667
226.2,-12879977.5,-83.451398,-2.976426333
226.1,-13240225.45,-83.89594967,-2.986438333
226,-13418351.39,-85.08467667,-2.996142667
225.9,-12797246.3,-85.79876317,-3.007293
225.8,-13533699.9,-85.049548,-3.000564667
225.7,-12942300.1,-86.33902333,-3.009941
225.6,-12851642.97,-87.76814167,-3.027857667
225.5,-12454417.67,-87.5164192,-3.027616333
225.4,-13951578.45,-89.00529267,-3.048501
225.3,-13362747.73,-87.558008,-3.028478667
225.2,-13061994.04,-90.50314733,-3.066019
225.1,-13615346.36,-89.65291547,-3.053877
225,-13332700.51,-91.61691733,-3.076938
224.9,-13995478.02,-92.072096,-3.081136667
224.8,-13381581.85,-92.030669,-3.080103
224.7,-14415476.53,-92.8378477,-3.092116667
224.6,-13989398.15,-93.96299633,-3.101825333
224.5,-14041281.63,-94.20172553,-3.107791
224.4,-12966342.62,-95.33243667,-3.116651333
224.3,-13922013.11,-95.16957333,-3.120455333
224.2,-14885211.15,-96.40282,-3.129273667
224.1,-14376867.26,-97.91697533,-3.149663667
224,-13421303.23,-98.51196667,-3.157321333
223.9,-14433211.44,-99.55267533,-3.169299667
223.8,-14620493.82,-98.9068858,-3.162962667
223.7,-15316790.05,-100.8085768,-3.185255
223.6,-13754891.03,-101.6352933,-3.190636667
223.5,-13317613.02,-103.5331643,-3.215658
223.4,-13921151.99,-103.09804,-3.213422333
223.3,-14264535.39,-105.64652,-3.237365
223.2,-13754869.47,-106.872861,-3.252496667
223.1,-13861263.61,-107.3008734,-3.259928
223,-14173775.59,-108.4692014,-3.273261333
222.9,-13720844.73,-109.756579,-3.288599667
222.8,-14119549.71,-111.5945783,-3.304582667
222.7,-14748229.18,-113.0260053,-3.324363667
222.6,-14233416.03,-113.6089513,-3.329523
222.5,-15341117.87,-115.281497,-3.347751667
222.4,-14771523.32,-117.4954563,-3.370052333
222.3,-14778682.16,-116.5298167,-3.363970667
222.2,-14903049.81,-118.5359279,-3.38371
222.1,-14699101.48,-119.8525493,-3.395713667
222,-15260716.88,-120.0540682,-3.399561667
221.9,-14931967.67,-122.1950837,-3.422184333
221.8,-14524429.2,-123.6021643,-3.436120333
221.7,-14106367.25,-124.9501704,-3.451886
221.6,-14929964.68,-127.3233117,-3.474999333
221.5,-13463329.16,-127.743417,-3.480494333
221.4,-14995857.55,-130.335696,-3.511490333
221.3,-13036688.03,-131.6395463,-3.521539
221.2,-13407601.48,-133.464468,-3.539917333
221.1,-15828474.3,-135.1969088,-3.559534
221,-14447752.78,-136.4609827,-3.571873667
220.9,-13437621.67,-138.802973,-3.596762333
220.8,-13731828.28,-140.303456,-3.61046
220.7,-14725096.45,-142.057359,-3.629979667
220.6,-12732117.27,-145.1469897,-3.660051333
220.5,-13509788.56,-147.545698,-3.684407667
220.4,-12023905.99,-149.459561,-3.702082
220.3,-13009284.91,-151.396463,-3.721098333
220.2,-15387501.12,-151.9545237,-3.728395333
220.1,-17127753.39,-154.990526,-3.755101333
220,-13483442.83,-157.6994746,-3.784184
219.9,-13369182.24,-159.2293307,-3.797947
219.8,-15630491.01,-161.6060683,-3.821958
219.7,-14363489.79,-164.4114913,-3.844948333
219.6,-15906397.54,-166.59371,-3.862800667
219.5,-15780754.4,-168.135909,-3.885068
219.4,-13183288.93,-171.501652,-3.913926
219.3,-13245526.64,-173.141703,-3.926627667
219.2,-15741601.53,-178.1269067,-3.968828667
219.1,-15628260.8,-178.6428243,-3.980301
219,-13156965.13,-181.580668,-4.00646
218.9,-14616897.63,-184.41739,-4.030975
218.8,-15974314.71,-187.5001833,-4.054316667
218.7,-14971176.87,-190.2474697,-4.081157
218.6,-14960756.65,-192.4410327,-4.099888667
218.5,-12358915.36,-196.8582557,-4.141342333
218.4,-15760318.28,-198.6310137,-4.156437667
218.3,-13503373.91,-202.3120127,-4.187514
218.2,-13528803.37,-205.3331147,-4.215063
218.1,-12525898.08,-210.6148917,-4.259509333
218,-15101617.49,-212.28036,-4.268858667
217.9,-12874098.35,-216.8817763,-4.310265333
217.8,-14230408.88,-219.3511227,-4.331533333
217.7,-14825433.87,-225.0877083,-4.379316333
217.6,-14425118.02,-228.25556,-4.403134333
217.5,-12603637.49,-233.3267618,-4.446315
217.4,-14436717.78,-236.73658,-4.473808
217.3,-13934524.66,-241.3691346,-4.511274333
217.2,-11964720.31,-245.8191833,-4.541541
217.1,-14533797.94,-249.6710053,-4.574162667
217,-12810171.21,-254.211996,-4.608777667
216.9,-11134887.5,-259.488605,-4.647773667
216.8,-11100706.36,-264.4824933,-4.685575667
216.7,-12379539.9,-268.5766166,-4.718047667
216.6,-11382880.79,-272.4246457,-4.744293333
216.5,-12409171.06,-277.925695,-4.786557667
216.4,-15583280.23,-280.8682807,-4.806735667
216.3,-15294862.76,-283.951076,-4.829569667
216.2,-10132629.41,-289.9570733,-4.871825667
216.1,-15233328.83,-293.8082663,-4.898902333
216,-16484562.21,-298.683726,-4.933640667
215.9,-15231921.17,-302.98251,-4.960037
215.8,-17573858.55,-307.7243737,-4.997495667
215.7,-14614208.76,-311.9426206,-5.028198667
215.6,-16845661.6,-316.4172633,-5.053740667
215.5,-15218214.28,-321.0822567,-5.086064667
215.4,-14174290.42,-326.85584,-5.122272667
215.3,-16775483.03,-331.7249003,-5.159954
215.2,-11411636.27,-336.1954507,-5.19068
215.1,-12807226.05,-342.4764,-5.226466667
215,-12989614.11,-346.4139633,-5.251439667
214.9,-14164432.36,-351.886056,-5.287813667
214.8,-14332322.9,-356.286654,-5.317920333
214.7,-11104997.34,-363.0550567,-5.358856
214.6,-15349378.04,-367.9686237,-5.388573
214.5,-14324881.28,-373.3711067,-5.420808667
214.4,-12637777.23,-378.9237,-5.456465667
214.3,-14312600.8,-381.7395533,-5.450253667
214.2,-9941711.816,-388.5455383,-5.516339667
214.1,-14761537.18,-394.9084267,-5.550376667
214,-13837699,-400.2697137,-5.584704667
213.9,-13520237.22,-405.7386387,-5.617761333
213.8,-12819266.43,-410.6126197,-5.642894333
213.7,-12139095.37,-416.9306463,-5.682475667
213.6,-12065339.35,-421.2095593,-5.704430333
213.5,-13668737.15,-426.712186,-5.736516667
213.4,-19800308.15,-432.314644,-5.767443333
213.3,-12244815.82,-438.3815347,-5.800820333
213.2,-12472812.25,-444.3164396,-5.833093333
213.1,-12418048.87,-449.806736,-5.863491
213,-12096841.16,-455.7179767,-5.895458
212.9,-14951991.21,-460.1348097,-5.92019
212.8,-17945466.99,-465.7226333,-5.94829
212.7,-10703773.81,-471.33589,-5.97569
212.6,-15671315.15,-477.8946233,-6.011596667
212.5,-13855610.94,-483.9537867,-6.044606667
212.4,-14328407.24,-489.369099,-6.07066
212.3,-10995843.69,-497.2252033,-6.111486667
212.2,-15917698.85,-501.6853207,-6.13325
212.1,-11597439.43,-509.14349,-6.168846667
212,-14914972.14,-516.186331,-6.206683333
211.9,-16581235.79,-521.559788,-6.233056667
211.8,-12402425.57,-528.4631943,-6.266443333
