TITLE,class,,
DATA TYPE,,,
ORIGIN,JASCO,,
OWNER,,,
DATE,21/09/29,,
TIME,17:41:05,,
SPECTROMETER/DATA SYSTEM,,,
LOCALE,1033,,
RESOLUTION,,,
DELTAX,-0.1,,
XUNITS,NANOMETERS,,
YUNITS,CD [mdeg],,
Y2UNITS,HT [V],,
Y3UNITS,ABSORBANCE,,
FIRSTX,290,,
LASTX,190,,
NPOINTS,1001,,
FIRSTY,2.2638,,
MAXY,13.31895,,
MINY,-4.41763,,
XYDATA,,,
254.2,1.5417,254.19,0.752396
254.1,1.90219,254.61,0.757494
254,1.04356,254.357,0.754428
253.9,1.27178,254.68,0.75834
253.8,1.33273,254.615,0.757552
253.7,1.39684,254.8,0.759794
253.6,1.12079,254.743,0.759104
253.5,0.587143,254.521,0.756415
253.4,0.901149,254.387,0.754792
253.3,0.902447,254.42,0.755194
253.2,1.38994,254.504,0.756203
253.1,0.125195,254.594,0.757295
253,0.100925,254.69,0.758467
252.9,1.79214,254.647,0.757944
252.8,1.29355,255.071,0.763075
252.7,0.66825,254.606,0.757444
252.6,0.584657,254.622,0.757645
252.5,0.363295,254.869,0.760638
252.4,1.17364,254.837,0.760242
252.3,0.810123,254.518,0.756374
252.2,0.748456,255.022,0.762484
252.1,1.03765,255.078,0.763158
252,0.139894,255.15,0.764039
251.9,1.58275,254.775,0.759499
251.8,1.76399,254.961,0.761741
251.7,0.584634,255.108,0.763523
251.6,1.547,254.681,0.758359
251.5,0.678495,254.946,0.76157
251.4,0.309998,254.92,0.761251
251.3,1.39561,255,0.762222
251.2,1.56052,254.856,0.760475
251.1,0.730418,254.771,0.759444
251,0.184685,254.951,0.761628
250.9,1.15956,254.979,0.761967
250.8,0.705714,255.017,0.762424
250.7,0.785588,254.738,0.759051
250.6,0.631025,254.903,0.76104
250.5,0.0139022,254.963,0.76177
250.4,-0.416236,254.959,0.761722
250.3,0.348086,255.245,0.765189
250.2,0.741304,255.126,0.763747
250.1,0.250098,254.874,0.760688
250,1.44379,255.018,0.762439
249.9,1.11128,255.229,0.764988
249.8,0.95201,254.894,0.760935
249.7,1.05528,254.875,0.760709
249.6,0.44799,254.949,0.761597
249.5,0.078226,255.147,0.763992
249.4,0.487622,254.843,0.760314
249.3,0.598051,254.963,0.761765
