TITLE,class,,
DATA TYPE,,,
ORIGIN,JASCO,,
OWNER,,,
DATE,21/09/29,,
TIME,18:04:16,,
SPECTROMETER/DATA SYSTEM,,,
LOCALE,1033,,
RESOLUTION,,,
DELTAX,-0.1,,
XUNITS,NANOMETERS,,
YUNITS,CD [mdeg],,
Y2UNITS,HT [V],,
Y3UNITS,ABSORBANCE,,
FIRSTX,290,,
LASTX,190,,
NPOINTS,1001,,
FIRSTY,1.34658,,
MAXY,12.02658,,
MINY,-4.01211,,
XYDATA,,,
273.5,0.806025,252.18,0.727916
273.4,1.36781,251.972,0.72537
273.3,1.47956,251.678,0.721776
273.2,2.12979,252.325,0.729692
273.1,2.05605,252.3,0.729378
273,1.55417,252.473,0.731497
272.9,0.800883,252.47,0.731463
272.8,1.05432,252.408,0.730705
272.7,1.38793,252.215,0.728346
272.6,1.06406,252.692,0.734173
272.5,0.372868,252.663,0.733813
272.4,1.34024,252.454,0.731269
272.3,1.08452,252.4,0.730603
272.2,1.58765,252.207,0.728252
272.1,-0.0743931,252.456,0.731295
272,1.52893,252.387,0.730448
271.9,0.760349,251.908,0.724594
271.8,0.43219,252.118,0.727163
271.7,1.35568,252.039,0.726196
271.6,1.6487,252.448,0.731193
271.5,0.11359,252.487,0.73167
271.4,0.25091,252.444,0.731138
271.3,0.715989,252.265,0.728951
271.2,0.984378,252.753,0.734917
271.1,0.965281,252.203,0.728193
271,0.870905,252.312,0.729533
270.9,0.9729,252.807,0.735572
270.8,0.498009,252.143,0.727461
270.7,0.673636,252.302,0.729404
270.6,0.500979,251.946,0.725063
270.5,0.541452,252.017,0.725925
270.4,1.10068,251.98,0.725472
270.3,0.47446,252.266,0.728967
270.2,0.806121,252.284,0.729188
270.1,0.113024,252.198,0.728133
270,1.34372,252.518,0.73204
269.9,0.816953,252.355,0.730057
269.8,-0.466354,252.865,0.736277
269.7,1.01471,252.578,0.732782
269.6,0.741113,252.564,0.732605
269.5,0.815238,252.173,0.727837
269.4,1.14473,252.494,0.731748
269.3,0.306508,252.327,0.729711
269.2,0.349155,252.29,0.729261
269.1,1.40936,252.933,0.737109
269,1.09564,252.431,0.730987
268.9,1.22941,252.441,0.73111
268.8,0.937837,252.288,0.729238
268.7,0.561561,252.474,0.731511
268.6,1.37422,252.596,0.732998
268.5,0.608249,252.257,0.728853
268.4,1.31217,252.388,0.730453
268.3,1.4173,252.288,0.729242
268.2,0.537713,252.558,0.73254
268.1,1.48044,252.493,0.731746
268,0.984955,252.616,0.73324
267.9,1.33,252.34,0.729878
267.8,0.694794,252.603,0.733079
267.7,0.645711,252.573,0.732716
267.6,0.427294,252.447,0.731177
267.5,0.603637,252.583,0.732835
267.4,2.07171,252.608,0.733143
267.3,2.17956,252.57,0.732676
267.2,1.33531,252.45,0.73122
267.1,0.902045,252.695,0.734209
267,0.776,252.582,0.732832
266.9,-0.28695,252.775,0.735185
266.8,0.937184,252.64,0.733537
266.7,0.826852,252.554,0.732481
266.6,0.844986,252.136,0.727383
266.5,1.57233,252.865,0.73628
266.4,0.231533,252.832,0.735871
266.3,0.941145,252.51,0.73195
266.2,0.432962,252.733,0.734669
266.1,0.150082,252.776,0.735189
266,1.30289,252.881,0.73647
265.9,1.08494,252.747,0.734835
265.8,1.24825,252.744,0.7348
265.7,0.695488,252.628,0.733385
265.6,1.05201,252.534,0.732244
265.5,1.20869,252.832,0.735878
265.4,0.385676,252.737,0.734722
265.3,1.10577,252.822,0.735759
265.2,0.480114,252.867,0.736303
265.1,0.0460062,252.765,0.735064
265,0.756278,252.74,0.734753
264.9,2.05729,252.846,0.736042
264.8,0.1601,252.968,0.737532
264.7,0.947668,252.821,0.735741
264.6,1.05764,252.817,0.735695
264.5,0.913595,252.756,0.734954
264.4,0.649633,253.134,0.739551
264.3,0.0677928,253.097,0.739103
264.2,1.75419,253.029,0.738274
264.1,0.632694,252.871,0.736358
264,1.1911,253.057,0.738616
263.9,2.08567,252.967,0.737527
263.8,0.748829,253.124,0.739434
263.7,0.615449,253.12,0.73939
263.6,0.153552,253.224,0.74065
263.5,1.25534,253.118,0.739359
263.4,1.11736,253.165,0.739929
263.3,0.721117,253.152,0.739779
263.2,1.5008,253.108,0.739241
263.1,1.15848,253.2,0.74036
263,1.08827,253.121,0.739404
262.9,0.775704,253.333,0.741976
262.8,1.29201,253.08,0.738904
262.7,2.6379,252.981,0.737692
262.6,0.126961,253.272,0.741235
262.5,1.08984,253.443,0.743314
262.4,0.732912,253.407,0.742883
262.3,0.486072,253.565,0.744799
262.2,1.16695,253.789,0.747532
262.1,0.322539,253.393,0.742705
262,1.19143,253.372,0.74245
261.9,1.52018,253.289,0.741447
261.8,0.757004,253.436,0.743229
261.7,0.848678,253.508,0.744112
261.6,-0.501212,253.129,0.739491
261.5,1.18763,253.264,0.741141
261.4,0.500195,253.16,0.739877
261.3,0.700967,253.839,0.748135
261.2,1.00565,253.552,0.744642
261.1,1.22211,253.63,0.745595
261,0.888373,253.673,0.74612
260.9,0.325967,253.678,0.746172
260.8,1.03224,253.372,0.742454
260.7,1.14552,253.506,0.744082
260.6,0.799376,253.679,0.746184
260.5,0.181502,253.297,0.741545
260.4,0.300523,253.835,0.748087
260.3,1.05514,253.581,0.745001
260.2,1.50215,253.875,0.748567
260.1,-0.201317,253.701,0.746453
260,-0.0336759,253.915,0.749063
259.9,0.721627,253.908,0.74897
259.8,0.635212,253.823,0.747935
259.7,0.569202,253.831,0.748044
259.6,2.15624,253.892,0.74878
259.5,1.02823,254.186,0.752351
259.4,0.95485,253.827,0.74799
259.3,0.165556,253.655,0.745902
259.2,-0.206664,254.143,0.751829
259.1,0.900788,253.921,0.749137
259,0.671897,254.035,0.750511
258.9,0.81016,253.989,0.749963
258.8,1.26563,254.024,0.750377
258.7,0.24476,254.002,0.750112
258.6,0.900876,254.168,0.752128
258.5,1.2262,254.144,0.751846
258.4,0.920398,254.217,0.752725
258.3,0.524651,254.218,0.752733
258.2,1.02577,254.068,0.750921
258.1,0.732367,254.356,0.754414
258,-0.392098,254.324,0.754022
257.9,0.501176,254.087,0.751143
257.8,0.787791,254.285,0.753557
257.7,0.301334,254.488,0.75602
257.6,0.610843,254.074,0.750991
257.5,-0.273616,254.626,0.757688
257.4,-0.692423,254.612,0.75752
257.3,-0.156955,254.309,0.75384
257.2,0.948287,254.605,0.757432
257.1,1.46927,254.666,0.758167
257,0.945025,254.548,0.756744
256.9,0.31365,254.624,0.757659
256.8,-0.0637286,254.717,0.75879
256.7,0.335959,254.679,0.758334
256.6,1.03843,254.387,0.754784
256.5,0.118819,254.498,0.756137
256.4,1.20587,254.545,0.756707
256.3,0.33731,254.283,0.753527
256.2,1.01974,254.773,0.759475
256.1,1.09136,254.829,0.760151
256,1.17285,254.359,0.754454
255.9,1.62919,254.763,0.75935
255.8,0.233738,254.605,0.757436
255.7,2.03766,254.474,0.755845
255.6,1.23968,254.995,0.76216
255.5,0.471885,254.966,0.761806
255.4,0.0958818,254.794,0.759726
255.3,0.366113,254.975,0.761918
255.2,1.32519,254.621,0.757623
255.1,0.820375,255.134,0.76384
255,0.576973,255.093,0.763343
254.9,1.2684,254.857,0.760489
254.8,0.249514,255.087,0.763271
254.7,0.190482,255.133,0.763828
254.6,0.620356,254.996,0.762165
254.5,1.49688,255.155,0.764092
254.4,1.67582,255.214,0.764813
254.3,0.0405444,255.101,0.763435
254.2,1.22759,254.931,0.761381
254.1,1.42067,255.018,0.762437
254,1.5737,254.984,0.762029
253.9,0.961549,255.101,0.763435
253.8,1.05146,255.199,0.764628
253.7,1.72475,255.166,0.764225
253.6,0.502725,255.331,0.766229
253.5,0.687665,255.524,0.768552
253.4,1.59576,255.11,0.763547
253.3,1.58976,255.279,0.765595
253.2,1.54491,255.473,0.767946
253.1,1.68632,255.293,0.765761
253,0.577951,255.402,0.767088
252.9,1.10269,255.538,0.768732
252.8,1.29048,255.002,0.762249
252.7,0.975615,255.163,0.764193
252.6,0.949422,255.441,0.767554
252.5,1.46324,255.447,0.767626
252.4,-0.0322472,255.364,0.766617
252.3,0.910473,255.377,0.766775
252.2,0.29275,255.248,0.765221
252.1,0.371718,255.384,0.766862
252,0.362817,255.533,0.768672
251.9,0.908399,255.636,0.76991
251.8,-0.256485,255.622,0.769742
251.7,1.24478,255.809,0.772005
251.6,1.24414,255.794,0.771822
251.5,1.32922,255.583,0.769273
251.4,0.530611,255.788,0.771747
251.3,1.27917,255.556,0.768941
251.2,1.23679,255.488,0.768117
251.1,0.957316,255.543,0.768789
251,1.01628,255.102,0.763454
250.9,1.87669,255.62,0.769723
250.8,0.432416,255.661,0.770209
250.7,1.81525,255.923,0.773382
250.6,0.558628,255.825,0.772195
250.5,0.689734,255.74,0.771171
250.4,1.07582,255.674,0.770373
250.3,1.08032,255.591,0.769369
250.2,0.483925,255.756,0.771359
250.1,1.50906,255.916,0.773297
250,-0.298899,255.54,0.768754
249.9,1.0495,255.911,0.773238
249.8,1.82863,255.837,0.772344
249.7,0.107156,255.526,0.768585
249.6,0.492743,255.499,0.76826
249.5,1.37403,255.84,0.772378
249.4,0.471067,255.822,0.772152
249.3,0.37704,255.702,0.770712
249.2,0.60942,255.905,0.773165
249.1,0.549953,256.041,0.774801
249,0.850431,255.77,0.77153
248.9,0.44684,255.903,0.773141
248.8,1.405,255.748,0.77127
248.7,0.119001,255.868,0.772713
248.6,1.46431,255.63,0.769843
248.5,0.634469,255.664,0.770255
248.4,1.06723,255.845,0.772433
248.3,2.06261,255.417,0.76726
248.2,0.783007,255.678,0.770413
248.1,1.23884,256.029,0.774657
248,0.414771,255.819,0.772123
247.9,1.40112,255.336,0.76629
247.8,1.44745,255.779,0.771638
247.7,1.74472,255.287,0.765694
247.6,0.895527,255.835,0.772313
247.5,1.25521,256.097,0.775474
247.4,1.34607,255.575,0.769177
247.3,0.804213,255.924,0.773391
247.2,1.63434,255.881,0.772866
247.1,-0.216104,255.987,0.774146
247,0.163979,255.904,0.773149
246.9,0.74171,256.012,0.77445
246.8,1.42483,256.262,0.777462
246.7,1.69792,256.285,0.777746
246.6,0.73361,255.833,0.772291
246.5,0.816608,256.153,0.776157
246.4,1.73117,256.417,0.779337
246.3,0.953343,256.203,0.776754
246.2,1.56888,256.391,0.779018
246.1,-0.799271,256.02,0.774551
246,1.06998,256.528,0.780672
245.9,1.13454,256.402,0.779149
245.8,-0.19264,256.476,0.780047
245.7,-0.099816,256.028,0.774649
245.6,0.971088,255.994,0.774233
245.5,1.52759,256.475,0.780037
245.4,2.44991,256.228,0.777056
245.3,1.30467,256.104,0.775561
245.2,1.5344,256.011,0.774437
245.1,0.590082,255.993,0.774223
245,0.702159,256.487,0.780173
244.9,1.57736,256.227,0.777042
244.8,0.580803,256.148,0.776089
244.7,1.52897,256.212,0.776863
244.6,1.17948,256.059,0.775021
244.5,0.427134,256.497,0.780301
244.4,1.35764,256.529,0.78068
244.3,0.266344,256.147,0.776086
244.2,1.24869,256.711,0.782879
244.1,0.601555,256.339,0.778393
244,0.827947,256.188,0.776573
243.9,0.978173,256.506,0.780411
243.8,-0.090682,256.489,0.780199
243.7,0.121101,256.085,0.775334
243.6,0.82769,256.387,0.778977
243.5,0.0606075,256.858,0.784649
243.4,1.34028,256.88,0.784915
243.3,0.147918,256.551,0.780948
243.2,-0.61632,256.379,0.778876
243.1,0.72923,256.481,0.780112
243,1.21557,256.734,0.783155
242.9,1.23377,256.358,0.77862
242.8,0.172745,256.446,0.779687
242.7,1.01305,256.689,0.78261
242.6,-0.038512,256.56,0.781061
242.5,0.862439,256.835,0.784369
242.4,2.44642,256.275,0.777625
242.3,0.562864,257.054,0.787006
242.2,0.501533,256.768,0.783558
242.1,0.719651,256.724,0.783029
242,-0.0273144,256.981,0.786132
241.9,0.768265,257.111,0.787694
241.8,0.803603,256.993,0.786275
241.7,1.66714,256.828,0.784286
241.6,1.12483,256.953,0.785794
241.5,0.704298,257.275,0.789662
241.4,1.12789,256.609,0.781653
241.3,0.849193,257.019,0.786587
241.2,0.407054,256.949,0.78574
241.1,1.60063,257.124,0.787845
241,1.47809,257.262,0.789509
240.9,-0.478675,257.041,0.786849
240.8,-0.127072,257.303,0.790002
240.7,0.00121176,257.347,0.790527
240.6,0.0921842,257.627,0.793891
240.5,1.07066,257.467,0.791964
240.4,0.114253,257.332,0.790346
240.3,-0.137802,257.738,0.795226
240.2,0.693875,257.422,0.791429
240.1,-0.123672,257.441,0.791655
240,1.37425,257.534,0.792769
239.9,0.274506,257.409,0.791274
239.8,-0.311934,256.868,0.784763
239.7,1.25829,257.264,0.789527
239.6,0.923095,257.773,0.795637
239.5,0.550141,257.708,0.794859
239.4,0.652395,257.492,0.792269
239.3,-0.660212,258.008,0.798461
239.2,1.24715,258.458,0.803856
239.1,0.691306,257.732,0.795155
239,1.04794,258.11,0.799682
238.9,0.224368,258.44,0.80364
238.8,-0.381673,258.088,0.799417
238.7,0.853941,258.087,0.799403
238.6,0.525108,258.023,0.798636
238.5,0.979508,258.696,0.806704
238.4,1.60287,258.373,0.80283
238.3,1.3847,257.957,0.797854
238.2,0.657322,258.371,0.802806
238.1,-0.0334229,258.927,0.809461
238,0.948633,258.832,0.808328
237.9,0.891626,258.98,0.810101
237.8,1.78395,258.635,0.805971
237.7,0.259791,258.775,0.807651
237.6,0.276148,258.652,0.806173
237.5,-0.301822,259.268,0.813545
237.4,1.04812,259.554,0.816951
237.3,0.586731,259.222,0.81299
237.2,1.20467,259.111,0.81166
237.1,-0.515908,259.539,0.816775
237,0.0869291,259.138,0.811983
236.9,0.606069,259.515,0.816492
236.8,0.181143,259.326,0.814228
236.7,0.703348,259.507,0.816397
236.6,0.92401,259.301,0.813935
236.5,0.335931,259.587,0.817347
236.4,-0.524973,259.386,0.814943
236.3,0.0105529,260.265,0.825425
236.2,0.701259,260.036,0.822696
236.1,-0.469741,259.911,0.821207
236,-0.403691,259.643,0.818016
235.9,0.100424,260.077,0.823192
235.8,-0.00278325,259.801,0.819904
235.7,0.736053,260.133,0.82385
235.6,0.246546,259.944,0.821597
235.5,-0.514377,259.965,0.821857
235.4,0.236222,260.225,0.824954
235.3,-0.342944,260.629,0.829754
235.2,0.174755,260.694,0.830525
235.1,-1.55514,260.851,0.832397
235,0.117285,260.55,0.828814
234.9,0.377261,260.349,0.826429
234.8,1.15685,260.674,0.830298
234.7,1.2069,261,0.834167
234.6,0.496671,260.561,0.828954
234.5,-0.406437,260.746,0.831144
234.4,-0.476987,260.794,0.83172
234.3,-0.165014,260.865,0.832567
234.2,0.806516,261.582,0.841075
234.1,-1.41441,261.188,0.836393
234,-1.05772,261.211,0.83667
233.9,-0.727518,261.778,0.843395
233.8,0.0803762,262.3,0.849575
233.7,0.496318,261.585,0.841104
233.6,-1.31786,261.474,0.839791
233.5,1.72158,261.935,0.84525
233.4,-0.778992,261.969,0.845654
233.3,0.246283,261.498,0.840078
233.2,0.725919,261.726,0.842779
233.1,-0.155705,261.282,0.837507
233,-0.560533,262.233,0.848782
232.9,-1.1585,261.678,0.842207
232.8,-1.16447,261.856,0.844323
232.7,-1.79299,262.182,0.848181
232.6,-0.871069,262.409,0.850863
232.5,0.134177,262.659,0.85382
232.4,-1.47957,262.066,0.846808
232.3,-0.427156,262.449,0.85134
232.2,-0.492232,262.709,0.854408
232.1,-1.65207,262.26,0.849096
232,0.129848,263.044,0.858364
231.9,0.473376,262.831,0.85585
231.8,-0.418283,262.857,0.856157
231.7,-0.805025,262.651,0.853717
231.6,-1.1421,263.166,0.859804
231.5,-1.24056,263.607,0.865003
231.4,-0.937765,262.984,0.857654
231.3,-0.260271,263.575,0.864624
231.2,-0.857238,263.643,0.865423
231.1,-0.850846,263.157,0.859694
231,-0.052228,263.349,0.86196
230.9,-0.54026,263.454,0.863198
230.8,-0.575461,263.586,0.864749
230.7,-0.274652,263.472,0.863415
230.6,-0.943342,263.808,0.867369
230.5,-0.399879,263.88,0.868216
230.4,-0.295297,263.353,0.86201
230.3,-0.884366,263.558,0.864424
230.2,-1.43926,263.482,0.863523
230.1,-1.70624,263.965,0.86921
230,-0.816677,264.036,0.870044
229.9,-1.349,263.48,0.863498
229.8,-0.830682,263.618,0.865125
229.7,-0.0436144,263.471,0.863403
229.6,-0.0507709,263.773,0.866953
229.5,-0.897196,263.958,0.869126
229.4,-0.202769,263.648,0.865479
229.3,-0.535999,263.858,0.867951
229.2,-0.327379,263.838,0.867716
229.1,-1.59651,264.089,0.870674
229,-1.18762,264.714,0.878016
228.9,-1.54783,264.652,0.877291
228.8,-0.627553,264.284,0.872969
228.7,-0.532968,265.278,0.884627
228.6,-1.83992,265.712,0.889713
228.5,-0.428486,264.952,0.88081
228.4,-1.65899,265.318,0.885098
228.3,-1.57701,265.394,0.885994
228.2,-1.06058,265.653,0.889019
228.1,-0.944484,265.69,0.889457
228,-1.60433,265.926,0.892217
227.9,-2.01751,266.235,0.895822
227.8,-1.07003,266.211,0.895551
227.7,-0.510354,265.753,0.890196
227.6,-1.04862,266.575,0.899801
227.5,-2.40996,265.941,0.892386
227.4,-0.855433,266.643,0.900588
227.3,-1.94082,266.45,0.898337
227.2,-1.84414,266.749,0.901832
227.1,-1.01465,266.875,0.903292
227,-0.898178,266.531,0.899285
226.9,-0.655644,267.092,0.905831
226.8,-0.69909,266.958,0.904261
226.7,-1.09597,266.826,0.902727
226.6,-1.94898,267.309,0.908355
226.5,-1.26822,267.197,0.907045
226.4,-2.00806,267.508,0.910664
226.3,-2.31164,267.232,0.907454
226.2,-1.7216,267.369,0.909054
226.1,-2.76357,267.077,0.905646
226,-1.37693,267.361,0.908958
225.9,-2.20674,266.886,0.903427
225.8,-0.0176081,266.971,0.904418
225.7,-2.10386,267.594,0.911673
225.6,-0.450026,267.988,0.916251
225.5,-1.76517,267.927,0.915541
225.4,-1.45867,268.375,0.920749
225.3,-2.61016,268.345,0.920395
225.2,-1.92401,268.323,0.920135
225.1,-1.25222,268.361,0.920579
225,-1.80802,268.386,0.92087
224.9,-1.47292,268.65,0.923929
224.8,-1.71686,268.751,0.925105
224.7,-1.53613,268.595,0.923292
224.6,-2.03159,268.721,0.924752
224.5,-0.675047,269.218,0.930509
224.4,-1.82002,268.924,0.927104
224.3,-1.09957,269.207,0.930383
224.2,-1.34706,269.527,0.934089
224.1,-2.85911,269.282,0.931251
224,-0.822522,269.374,0.932321
223.9,-1.83445,269.448,0.933172
223.8,-1.35511,269.459,0.9333
223.7,-1.75218,269.929,0.938736
223.6,-0.585735,269.527,0.934093
223.5,-2.0956,269.977,0.939289
223.4,-2.3238,269.472,0.933455
223.3,-3.11479,270.255,0.942497
223.2,-1.21267,270.281,0.942799
223.1,-1.21855,270.315,0.943186
223,-0.970382,270.181,0.941642
222.9,-1.72927,270.73,0.94798
222.8,-2.7357,271.168,0.95302
222.7,-1.77394,270.476,0.945043
222.6,-2.38472,270.876,0.949655
222.5,-1.96258,270.751,0.94822
222.4,-2.16225,270.583,0.946279
222.3,-1.60513,271.611,0.958108
222.2,-1.90796,271.322,0.954794
222.1,-2.04909,270.933,0.950317
222,-2.47035,270.902,0.949952
221.9,-1.78662,271.189,0.953256
221.8,-2.85063,271.434,0.956079
221.7,-0.516026,271.428,0.956004
221.6,-0.691657,271.453,0.956296
221.5,-0.711128,271.187,0.953234
221.4,-1.98826,271.61,0.958095
221.3,-2.08349,271.635,0.958388
221.2,-0.48885,271.002,0.951103
221.1,-0.385023,271.842,0.960764
221,-2.15888,271.798,0.960255
220.9,-2.56196,272.247,0.965412
220.8,-2.09178,272.213,0.965019
220.7,-2.36188,272.058,0.963248
220.6,0.140037,272.005,0.962634
220.5,-0.00996567,271.982,0.962375
220.4,-2.90487,272.538,0.968747
220.3,-0.77711,272.707,0.970681
220.2,-1.00562,272.21,0.964982
220.1,-1.72447,272.2,0.964871
220,-1.91038,272.302,0.966037
219.9,-1.58891,273.09,0.975064
219.8,-2.44419,272.92,0.973124
219.7,-0.356442,272.735,0.971
219.6,-0.91668,272.646,0.969982
219.5,-1.50144,273.409,0.978719
219.4,-1.33018,273.284,0.977281
219.3,-1.55263,272.862,0.972453
219.2,-1.62932,273.228,0.976648
219.1,-1.20954,273.156,0.97582
219,-1.56862,273.554,0.980366
218.9,-2.50798,273.33,0.977815
218.8,-0.863604,272.981,0.973816
218.7,-1.52714,273.439,0.97906
218.6,-1.26725,273.613,0.981039
218.5,-4.01211,273.234,0.976708
218.4,-2.09571,273.554,0.980367
218.3,-2.89759,274.026,0.985762
218.2,-0.643392,273.323,0.977728
218.1,-1.37678,274.252,0.988333
218,-1.78887,273.688,0.981901
217.9,-1.41893,274.241,0.98821
217.8,-2.2996,273.913,0.984463
217.7,-0.840906,274.761,0.994132
217.6,-1.39295,273.943,0.984807
217.5,-1.21751,274.482,0.99096
217.4,-2.48512,274.393,0.989939
217.3,-2.33923,274.348,0.989427
