TITLE,class,,
DATA TYPE,,,
ORIGIN,JASCO,,
OWNER,,,
DATE,21/09/28,,
TIME,16:46:07,,
SPECTROMETER/DATA SYSTEM,,,
LOCALE,1033,,
RESOLUTION,,,
DELTAX,-0.1,,
XUNITS,NANOMETERS,,
YUNITS,CD [mdeg],,
Y2UNITS,HT [V],,
Y3UNITS,ABSORBANCE,,
FIRSTX,260,,
LASTX,190,,
NPOINTS,701,,
FIRSTY,1.35162,,
MAXY,12.10479,,
MINY,-4.37448,,
XYDATA,,,
242.00,0.03,255.72,0.77
241.90,-0.81,255.83,0.77
241.80,0.61,256.03,0.77
241.70,-0.56,255.91,0.77
241.60,0.20,255.91,0.77
241.50,-0.81,256.17,0.78
241.40,0.16,255.89,0.77
241.30,0.06,256.11,0.78
241.20,0.18,256.29,0.78
241.10,0.45,256.36,0.78
241.00,0.97,256.06,0.77
240.90,0.65,256.45,0.78
240.80,0.43,256.13,0.78
240.70,-0.39,256.21,0.78
240.60,0.20,256.14,0.78
240.50,0.29,256.50,0.78
240.40,0.36,256.39,0.78
240.30,-0.10,256.56,0.78
240.20,-0.03,256.52,0.78
240.10,-0.18,256.31,0.78
240.00,-0.28,256.64,0.78
239.90,0.81,256.51,0.78
239.80,0.39,256.62,0.78
239.70,0.90,256.58,0.78
239.60,-0.32,256.61,0.78
239.50,-0.14,256.84,0.78
239.40,0.71,256.73,0.78
239.30,0.55,256.83,0.78
239.20,-0.63,256.80,0.78
239.10,-0.39,256.82,0.78
239.00,0.12,256.92,0.79
238.90,-0.64,257.02,0.79
238.80,0.57,257.47,0.79
238.70,-0.52,257.23,0.79
238.60,-0.96,257.23,0.79
238.50,0.50,257.59,0.79
238.40,0.05,257.47,0.79
238.30,-0.37,257.38,0.79
238.20,-1.18,257.62,0.79
238.10,-0.33,257.53,0.79
238.00,-0.27,257.73,0.80
237.90,-1.04,257.61,0.79
237.80,0.09,257.98,0.80
237.70,-0.81,257.66,0.79
237.60,0.55,257.90,0.80
237.50,0.17,257.67,0.79
237.40,0.64,257.83,0.80
237.30,-0.41,257.73,0.80
237.20,-0.81,257.98,0.80
237.10,-1.20,257.71,0.79
237.00,-0.85,257.68,0.79
236.90,-1.23,258.05,0.80
236.80,-0.88,257.99,0.80
236.70,0.02,258.16,0.80
236.60,0.41,258.33,0.80
236.50,0.27,258.35,0.80
236.40,0.13,258.14,0.80
236.30,-0.83,258.44,0.80
236.20,-0.23,258.34,0.80
236.10,0.75,258.51,0.80
236.00,-0.14,258.78,0.81
235.90,0.53,258.82,0.81
235.80,0.40,258.64,0.81
235.70,-2.66,258.90,0.81
235.60,-0.13,258.98,0.81
235.50,-0.55,259.07,0.81
235.40,-1.24,258.94,0.81
235.30,0.03,259.10,0.81
235.20,-1.32,259.25,0.81
235.10,-0.57,259.13,0.81
235.00,-0.04,259.26,0.81
234.90,-1.63,259.12,0.81
234.80,-1.32,259.40,0.82
234.70,0.27,259.43,0.82
234.60,-1.10,259.87,0.82
234.50,-0.25,259.63,0.82
234.40,-0.57,259.57,0.82
234.30,-1.10,259.66,0.82
234.20,-1.47,259.93,0.82
234.10,-0.08,260.01,0.82
234.00,0.09,260.01,0.82
233.90,-1.13,260.25,0.83
233.80,-1.49,259.98,0.82
233.70,-0.80,259.99,0.82
233.60,-1.08,260.08,0.82
233.50,-1.22,260.33,0.83
233.40,-0.66,260.49,0.83
233.30,-0.26,260.33,0.83
233.20,-2.38,260.75,0.83
233.10,-2.10,260.74,0.83
233.00,-1.54,260.42,0.83
232.90,-0.69,260.69,0.83
232.80,-1.64,260.81,0.83
232.70,-1.29,260.96,0.83
232.60,-1.64,261.13,0.84
232.50,-1.53,260.70,0.83
232.40,-1.40,261.01,0.83
232.30,-1.55,261.44,0.84
232.20,-2.05,261.38,0.84
232.10,-1.01,261.68,0.84
232.00,-1.00,261.43,0.84
231.90,-1.35,261.68,0.84
231.80,-0.97,261.54,0.84
231.70,-1.25,261.79,0.84
231.60,-0.79,262.07,0.85
231.50,-1.76,261.98,0.85
231.40,-1.96,261.96,0.85
231.30,-1.50,261.74,0.84
231.20,-2.14,261.90,0.84
231.10,-1.22,261.67,0.84
231.00,-1.10,261.98,0.85
230.90,-2.25,262.47,0.85
230.80,-1.47,262.40,0.85
230.70,-2.26,262.32,0.85
230.60,-1.90,262.21,0.85
230.50,-3.03,262.51,0.85
230.40,-2.41,262.34,0.85
230.30,-1.86,262.44,0.85
230.20,-1.67,262.24,0.85
230.10,-1.45,262.22,0.85
230.00,-2.77,262.04,0.85
229.90,-0.85,262.10,0.85
229.80,-1.17,261.84,0.84
229.70,-1.67,261.93,0.85
229.60,-2.67,261.77,0.84
229.50,-2.11,262.22,0.85
229.40,-2.22,262.19,0.85
229.30,-1.14,262.31,0.85
229.20,-1.78,262.27,0.85
229.10,-2.26,262.68,0.85
229.00,-0.96,262.87,0.86
228.90,-1.30,263.03,0.86
228.80,-2.12,263.27,0.86
228.70,-2.10,263.23,0.86
228.60,-1.68,263.47,0.86
228.50,-2.32,263.80,0.87
228.40,-1.58,263.71,0.87
228.30,-1.56,263.85,0.87
228.20,-2.77,264.04,0.87
228.10,-1.54,264.24,0.87
228.00,-3.33,263.99,0.87
227.90,-2.12,264.75,0.88
227.80,-0.84,264.40,0.87
227.70,-2.47,264.26,0.87
227.60,-1.65,264.35,0.87
227.50,-2.50,264.87,0.88
227.40,-2.30,264.91,0.88
227.30,-1.92,264.68,0.88
227.20,-2.08,265.18,0.88
227.10,-2.50,265.07,0.88
227.00,-3.07,265.13,0.88
226.90,-2.54,265.39,0.89
226.80,-2.54,265.17,0.88
226.70,-2.92,265.06,0.88
226.60,-2.14,265.21,0.88
226.50,-2.40,265.42,0.89
226.40,-1.82,265.35,0.89
226.30,-1.82,265.53,0.89
226.20,-2.32,265.75,0.89
226.10,-2.15,265.49,0.89
226.00,-1.90,265.68,0.89
225.90,-1.48,266.08,0.89
225.80,-2.29,265.62,0.89
225.70,-2.63,265.17,0.88
225.60,-2.64,265.94,0.89
225.50,-2.45,266.25,0.90
225.40,-1.99,266.21,0.90
225.30,-3.04,266.54,0.90
225.20,-2.71,266.36,0.90
225.10,-1.71,266.20,0.90
225.00,-3.13,266.77,0.90
224.90,-3.33,266.63,0.90
224.80,-3.83,267.05,0.91
224.70,-1.73,266.89,0.90
224.60,-3.05,267.07,0.91
224.50,-3.54,267.12,0.91
224.40,-2.15,267.38,0.91
224.30,-2.47,266.86,0.90
224.20,-3.95,266.98,0.90
224.10,-3.17,267.45,0.91
224.00,-2.89,267.38,0.91
223.90,-2.66,267.21,0.91
223.80,-1.52,267.71,0.91
223.70,-3.27,267.60,0.91
223.60,-2.82,267.82,0.91
223.50,-1.90,267.93,0.92
223.40,-1.78,267.80,0.91
223.30,-3.05,267.90,0.92
223.20,-2.84,267.70,0.91
223.10,-2.81,268.00,0.92
223.00,-1.95,268.06,0.92
222.90,-3.86,268.53,0.92
222.80,-2.72,268.26,0.92
222.70,-3.08,268.64,0.92
222.60,-2.57,268.41,0.92
222.50,-1.97,268.68,0.92
222.40,-2.08,268.50,0.92
222.30,-3.67,269.03,0.93
222.20,-1.49,268.59,0.92
222.10,-3.19,268.74,0.92
222.00,-3.59,269.06,0.93
221.90,-2.51,269.17,0.93
221.80,-2.14,268.92,0.93
221.70,-3.65,268.79,0.93
221.60,-3.73,269.38,0.93
221.50,-2.89,269.34,0.93
221.40,-3.28,269.12,0.93
221.30,-2.68,269.39,0.93
221.20,-3.43,269.52,0.93
221.10,-2.32,269.36,0.93
221.00,-2.25,269.41,0.93
220.90,-4.30,269.55,0.93
220.80,-2.70,269.92,0.94
220.70,-3.59,269.93,0.94
220.60,-2.51,269.59,0.93
220.50,-3.74,269.84,0.94
220.40,-2.21,270.20,0.94
220.30,-2.65,270.53,0.95
220.20,-3.39,270.58,0.95
220.10,-3.70,270.12,0.94
220.00,-3.73,270.49,0.95
219.90,-2.96,270.54,0.95
219.80,-1.54,270.34,0.94
219.70,-2.59,270.47,0.94
219.60,-1.99,270.46,0.94
219.50,-3.71,270.46,0.94
219.40,-2.90,270.55,0.95
219.30,-3.20,270.87,0.95
219.20,-1.56,271.00,0.95
219.10,-2.01,270.86,0.95
219.00,-4.17,270.96,0.95
218.90,-2.96,270.78,0.95
218.80,-2.30,271.00,0.95
218.70,-2.54,270.94,0.95
