TITLE,class,,
DATA TYPE,,,
ORIGIN,JASCO,,
OWNER,,,
DATE,21/09/29,,
TIME,17:29:59,,
SPECTROMETER/DATA SYSTEM,,,
LOCALE,1033,,
RESOLUTION,,,
DELTAX,-0.1,,
XUNITS,NANOMETERS,,
YUNITS,CD [mdeg],,
Y2UNITS,HT [V],,
Y3UNITS,ABSORBANCE,,
FIRSTX,290,,
LASTX,190,,
NPOINTS,1001,,
FIRSTY,1.75653,,
MAXY,5.17258,,
MINY,-0.89957,,
XYDATA,,,
264,0.145816,252.354,0.730041
263.9,2.35306,252.267,0.728977
263.8,0.19221,252.352,0.730013
263.7,0.910082,252.257,0.728861
263.6,0.257538,252.497,0.731793
263.5,0.352593,252.456,0.731295
263.4,1.24013,252.256,0.728851
263.3,0.956134,252.464,0.731385
263.2,1.65735,252.48,0.731586
263.1,0.316777,252.522,0.732101
263,0.51504,252.492,0.731729
262.9,0.413961,252.421,0.730861
262.8,0.497031,252.129,0.727295
262.7,1.22342,252.486,0.731651
262.6,1.44624,252.595,0.732981
262.5,0.954136,252.72,0.734517
262.4,0.999988,252.677,0.733985
262.3,0.604885,252.59,0.73292
262.2,1.64271,252.681,0.734033
262.1,1.05769,252.676,0.733969
262,-0.114737,252.773,0.735152
261.9,1.43412,252.779,0.735228
261.8,-0.137625,252.738,0.734727
261.7,1.48842,252.957,0.737396
261.6,1.68067,252.715,0.734455
261.5,0.867962,252.603,0.733082
261.4,0.405004,252.605,0.73311
261.3,1.58406,252.699,0.734256
261.2,1.59853,252.748,0.734854
261.1,0.708312,252.614,0.733214
261,0.310592,252.683,0.734062
260.9,0.625125,252.627,0.733373
260.8,0.99714,252.766,0.735069
260.7,1.40534,252.671,0.733919
260.6,1.40732,252.802,0.735508
260.5,1.48617,252.85,0.736092
260.4,0.879732,252.905,0.736762
260.3,1.78139,253.033,0.738333
260.2,2.04459,253.006,0.737995
260.1,1.49385,253.44,0.743279
260,0.567158,253.092,0.739049
259.9,1.80476,253.21,0.740488
259.8,0.849428,253.231,0.740736
259.7,1.14666,253.121,0.739397
259.6,0.755388,253.039,0.738405
259.5,1.66107,253.439,0.743265
259.4,-0.00344346,253.057,0.738614
259.3,0.285417,253.194,0.740284
259.2,0.34751,252.904,0.73675
259.1,1.12358,253.222,0.740626
259,1.47323,253.344,0.742117
258.9,2.04036,253.099,0.739125
258.8,-0.0810099,253.233,0.740762
258.7,0.494406,253.407,0.74288
258.6,1.47417,253.228,0.740702
258.5,0.109875,253.361,0.742316
258.4,0.954965,253.715,0.74663
258.3,0.913598,253.709,0.746551
258.2,0.981701,253.29,0.741462
258.1,1.48904,253.78,0.747415
258,1.45576,253.387,0.742633
257.9,1.29884,253.219,0.740589
257.8,1.33211,253.793,0.747572
257.7,0.738572,253.79,0.747536
257.6,1.29558,253.505,0.744075
257.5,0.612616,253.499,0.744005
257.4,-0.397804,253.607,0.745319
257.3,1.6914,253.84,0.748143
257.2,1.03713,253.603,0.745263
257.1,0.562241,253.692,0.746353
257,2.20302,253.713,0.746606
256.9,0.756325,253.804,0.74771
256.8,1.37941,253.77,0.747291
256.7,0.972985,253.487,0.743857
256.6,2.06528,253.766,0.747247
256.5,1.24409,253.767,0.747266
256.4,0.886569,253.83,0.748023
256.3,0.951983,254.02,0.750329
256.2,1.25877,253.701,0.746463
256.1,0.939956,253.842,0.748176
256,1.24989,254.021,0.750345
255.9,0.454627,254.056,0.750773
255.8,0.431833,253.967,0.749691
255.7,1.55758,254.027,0.750415
255.6,1.58859,254.048,0.750676
255.5,0.90973,253.926,0.749195
255.4,0.676092,253.893,0.748791
255.3,0.960743,254.025,0.750391
255.2,0.272919,254.09,0.751184
255.1,1.0592,254.005,0.750153
255,2.0821,254.226,0.752831
254.9,1.23415,254.355,0.7544
254.8,1.13631,254.4,0.754943
254.7,1.33147,253.874,0.748558
254.6,1.01477,254.184,0.752324
254.5,-0.245693,254.476,0.755871
254.4,1.70234,254.474,0.755849
254.3,1.1093,254.2,0.752522
254.2,0.78393,254.56,0.756885
254.1,0.103312,254.378,0.754677
254,0.960886,254.523,0.756445
253.9,1.24216,254.339,0.754211
253.8,1.17385,254.274,0.753421
253.7,1.47689,254.544,0.756699
253.6,1.60448,255.04,0.7627
253.5,0.721271,254.676,0.758294
253.4,1.26894,253.971,0.749739
253.3,1.18962,254.335,0.75416
253.2,1.3587,254.475,0.755852
253.1,0.660294,254.77,0.75943
253,0.757823,254.278,0.753464
252.9,0.562033,254.545,0.756702
252.8,0.102929,254.374,0.754626
252.7,1.04263,254.782,0.75958
252.6,1.36648,254.876,0.760721
252.5,0.756064,254.501,0.756168
252.4,1.30918,255.089,0.763302
252.3,0.674954,254.991,0.76211
252.2,0.81945,254.793,0.759712
252.1,1.44848,254.879,0.760757
252,0.152824,254.801,0.759806
251.9,1.35414,254.908,0.761107
251.8,1.29195,255.002,0.76224
251.7,1.96804,254.935,0.761434
251.6,1.7352,254.851,0.760412
251.5,-0.207737,254.73,0.75895
251.4,0.0774066,254.973,0.761894
251.3,1.63035,254.795,0.759739
251.2,0.337812,254.924,0.761294
251.1,1.57401,254.649,0.757969
251,1.81706,255.063,0.762986
250.9,0.330146,255.152,0.764056
250.8,1.88635,254.616,0.757571
250.7,1.25687,255.093,0.763339
250.6,1.66492,255.343,0.766371
250.5,1.82165,254.78,0.759551
250.4,2.02081,255.028,0.762556
250.3,1.0897,254.773,0.759466
250.2,2.03724,255.072,0.763094
250.1,0.921448,254.928,0.761341
250,0.76999,254.953,0.761654
249.9,0.73227,255.106,0.763504
249.8,1.10131,254.813,0.759954
249.7,0.721395,254.91,0.761131
249.6,1.08676,254.991,0.762107
249.5,0.746625,254.941,0.761504
249.4,0.36038,255.153,0.764076
249.3,1.1623,254.878,0.760743
249.2,-0.111434,255.115,0.763608
249.1,0.867192,255.169,0.76426
249,1.63595,255.04,0.762703
248.9,1.43183,254.999,0.762203
248.8,0.446327,255.293,0.765766
248.7,0.44292,255.275,0.765543
248.6,0.330134,255.113,0.763581
248.5,1.10709,254.717,0.758788
248.4,0.837257,254.85,0.760403
248.3,0.0669509,255.005,0.76228
248.2,1.99073,254.88,0.760762
248.1,0.657128,255.011,0.762353
248,0.69192,254.826,0.760106
247.9,1.49998,254.776,0.759509
247.8,2.01529,254.852,0.760426
247.7,1.44797,254.907,0.761088
247.6,0.770694,254.5,0.756156
247.5,0.965196,254.931,0.761378
247.4,1.34457,255.197,0.764606
247.3,1.44296,255.027,0.762549
247.2,0.426203,255.178,0.764376
247.1,0.748387,255.468,0.767878
247,1.07295,255.257,0.765333
246.9,0.718908,255.193,0.764553
246.8,0.411384,255.415,0.767246
246.7,0.740266,255.36,0.766578
246.6,1.36106,255.382,0.766843
246.5,1.26801,255.151,0.764045
246.4,1.06351,255.206,0.764714
246.3,0.417163,255.327,0.76617
246.2,0.547817,255.225,0.764944
246.1,0.549746,255.64,0.769959
246,1.43455,255.427,0.767381
245.9,0.264876,255.165,0.76421
245.8,0.996959,255.363,0.766609
245.7,-0.106749,255.516,0.768463
245.6,0.542551,255.12,0.763673
245.5,1.15443,255.417,0.767266
245.4,0.487384,255.42,0.767303
245.3,2.05311,255.355,0.766518
245.2,0.34334,255.342,0.766352
245.1,1.62607,255.534,0.768684
245,1.54167,255.49,0.768143
244.9,0.172767,255.676,0.770389
244.8,1.77219,255.132,0.763819
244.7,0.320084,255.417,0.767268
244.6,2.29771,255.495,0.768205
244.5,2.08888,255.569,0.769103
244.4,1.99892,255.474,0.767951
244.3,1.39246,255.666,0.770276
244.2,2.09251,255.5,0.768265
244.1,0.93039,255.817,0.772093
244,1.19467,255.457,0.767742
243.9,0.393511,255.692,0.770587
243.8,1.1759,255.913,0.773255
243.7,0.741441,255.484,0.768076
243.6,1.61652,255.732,0.77107
243.5,1.13457,255.793,0.771812
243.4,1.89554,255.51,0.768388
243.3,0.00787879,255.778,0.771626
243.2,0.805924,255.602,0.769499
243.1,1.57167,255.849,0.772482
243,0.618314,255.68,0.77044
242.9,1.73055,255.339,0.766324
242.8,3.0654,255.842,0.772394
242.7,0.756471,255.819,0.772125
242.6,1.18945,255.641,0.769971
242.5,1.51637,255.8,0.771887
242.4,1.02864,255.915,0.773279
242.3,0.985396,256.011,0.774442
242.2,1.89264,256.01,0.774428
242.1,-0.0343713,255.858,0.772594
242,1.64222,256.09,0.775395
241.9,1.21515,255.914,0.773269
241.8,1.14498,256.103,0.775544
241.7,0.837745,256.009,0.77442
241.6,1.29864,256.184,0.776525
241.5,1.4193,256.429,0.779484
241.4,1.20329,256.018,0.774522
241.3,1.23999,256.099,0.775503
241.2,2.7159,256.435,0.779552
241.1,0.379295,256.159,0.776224
241,1.23504,256.023,0.774584
240.9,1.3345,256.405,0.779189
240.8,1.30694,256.517,0.780545
240.7,1.43985,256.327,0.778248
240.6,1.48075,256.426,0.779445
240.5,0.927958,256.319,0.778149
240.4,-0.0470723,256.512,0.780481
240.3,-0.261656,256.338,0.778381
240.2,1.15106,256.393,0.779043
240.1,1.03677,256.486,0.78017
240,1.301,256.476,0.780046
239.9,1.05217,256.829,0.784296
239.8,0.613713,256.73,0.783101
239.7,1.01029,256.703,0.782777
239.6,0.249085,256.615,0.781721
239.5,0.405678,256.549,0.780931
239.4,1.28174,256.707,0.782826
239.3,1.29343,257.047,0.786922
239.2,0.984604,257.076,0.78727
239.1,1.91992,257.066,0.787143
239,-0.0781361,257.009,0.786469
238.9,1.3446,257.075,0.787258
238.8,2.13633,257.31,0.790078
238.7,0.313038,257.005,0.786411
238.6,0.817387,257.268,0.789575
238.5,1.69377,257.377,0.790889
238.4,0.71133,257.259,0.789465
238.3,1.2379,257.355,0.79062
238.2,1.0416,257.568,0.793187
238.1,1.53952,257.825,0.796263
238,0.707367,257.688,0.794626
237.9,1.26134,257.389,0.791027
237.8,1.28029,257.719,0.794995
237.7,0.782817,257.908,0.797256
237.6,0.977091,257.785,0.795789
237.5,0.914405,257.943,0.797686
237.4,2.03386,257.993,0.798277
237.3,0.503304,257.884,0.796975
237.2,1.28627,257.999,0.79835
237.1,1.2925,257.813,0.796122
237,2.05344,257.996,0.798313
236.9,0.0999338,258.016,0.798559
236.8,2.58247,258.297,0.801925
236.7,1.73146,258.257,0.801447
236.6,0.490635,258.187,0.80061
236.5,0.638635,258.296,0.801915
236.4,1.22554,258.487,0.804202
236.3,1.27474,258.51,0.804471
236.2,0.951051,258.452,0.803776
236.1,1.84481,258.558,0.805049
236,1.10925,258.468,0.803978
235.9,0.173308,258.423,0.80343
235.8,0.76282,258.643,0.806063
235.7,1.43456,258.779,0.8077
235.6,0.598104,258.613,0.805709
235.5,0.632929,259.027,0.810655
235.4,2.02167,258.85,0.808538
235.3,0.444275,258.756,0.807415
235.2,0.734869,258.995,0.810275
235.1,1.72456,258.877,0.80887
235,1.77823,259.16,0.812252
234.9,0.836749,259.247,0.813286
234.8,1.74316,259.412,0.815256
234.7,1.19036,259.303,0.813958
234.6,0.588133,259.401,0.815129
234.5,1.75524,259.443,0.815626
234.4,0.917,259.621,0.817754
234.3,1.09614,259.695,0.818632
234.2,1.48902,259.34,0.814397
234.1,1.51464,259.397,0.815084
234,1.47385,259.769,0.819522
233.9,0.970434,259.904,0.821128
233.8,1.78247,259.624,0.817793
233.7,2.06591,259.983,0.822073
233.6,2.01602,260.074,0.823151
233.5,0.785458,259.895,0.821015
233.4,2.447,260.105,0.823523
233.3,1.63044,260.235,0.825074
233.2,1.12955,260.115,0.823644
233.1,1.23994,260.272,0.825512
233,0.59584,260.379,0.826785
232.9,1.97085,260.564,0.828986
232.8,2.21204,260.415,0.827211
