TITLE,Protein_AMSS,,
DATA TYPE,,,
ORIGIN,JASCO,,
OWNER,,,
DATE,22/09/27,,
TIME,14:37:36,,
SPECTROMETER/DATA SYSTEM,,,
LOCALE,1033,,
RESOLUTION,,,
DELTAX,-0.1,,
XUNITS,NANOMETERS,,
YUNITS,MOLAR ELLIPTICITY,,
Y2UNITS,HT [V],,
Y3UNITS,ABSORBANCE,,
FIRSTX,320,,
LASTX,190,,
NPOINTS,1301,,
FIRSTY,0.0788,,
MAXY,35.46646,,
MINY,-73.42445,,
XYDATA,,,
257.5,-5104.790893,259.753,0.819332
257.4,-5221.564221,259.04,0.810811
257.3,-719.373548,260.028,0.8226
257.2,228.618433,260.536,0.828656
257.1,6288.245182,260.289,0.825716
257,4580.671324,260.304,0.825892
256.9,13139.64671,260.474,0.827914
256.8,-1206.329023,260.159,0.824165
256.7,101.929855,260.644,0.829936
256.6,718.1929457,260.169,0.824287
256.5,7408.471658,261.122,0.835616
256.4,-3452.415847,261.265,0.837311
256.3,9391.300001,259.96,0.82179
256.2,-4487.887744,260.643,0.829922
256.1,6118.168339,260.868,0.832602
256,-5440.394059,260.892,0.832885
255.9,9698.953199,260.734,0.831
255.8,10409.69365,260.964,0.833733
255.7,9148.663839,260.911,0.833114
255.6,-1486.405432,261.348,0.838292
255.5,774.6605655,261.243,0.837056
255.4,2185.511974,261.094,0.83528
255.3,-1305.486046,262.191,0.84828
255.2,-3474.700575,261.59,0.841168
255.1,1680.263496,261.371,0.838574
255,10915.56613,261.409,0.839018
254.9,2476.847077,261.268,0.837351
254.8,-10711.2292,261.307,0.837808
254.7,7419.211068,261.915,0.84502
254.6,2583.431491,260.641,0.829895
254.5,-3080.1733,261.563,0.840845
254.4,2442.575685,261.886,0.844672
254.3,98.04427123,261.643,0.841799
254.2,8679.892126,261.23,0.836894
254.1,6089.747939,261.775,0.843356
254,3780.912782,261.092,0.835253
253.9,-2112.106556,261.582,0.841074
253.8,5217.459253,260.994,0.834096
253.7,4791.060534,261.282,0.837512
253.6,-1111.650147,261.762,0.843209
253.5,-1093.245643,261.348,0.838292
253.4,10589.82506,262.122,0.847462
253.3,-435.0677783,262.145,0.847743
253.2,5635.792786,262.222,0.848655
253.1,-8953.420942,262.083,0.847006
253,3538.887049,262.618,0.85333
252.9,6853.595364,261.903,0.844873
252.8,1532.465184,261.982,0.845812
252.7,6450.016194,262.174,0.848079
252.6,3929.720238,262.286,0.849406
252.5,-9052.562133,261.955,0.84549
252.4,6641.475961,262.49,0.851817
252.3,-8374.9032,262.326,0.849875
252.2,5662.910452,262.541,0.85242
252.1,11494.6787,262.412,0.850893
252,5244.882247,262.173,0.848065
251.9,-9596.618502,262.821,0.855726
251.8,2359.259541,262.183,0.848186
251.7,-12075.13697,262.441,0.851241
251.6,-5979.078913,261.582,0.841074
251.5,-4507.639085,262.031,0.846389
251.4,12851.84007,262.319,0.849794
251.3,8137.465532,260.309,0.825946
251.2,4617.982428,262.503,0.851978
251.1,-3295.237423,262.146,0.847757
251,-6133.396299,262.262,0.849124
250.9,1174.830464,262.312,0.849714
250.8,-7752.522237,263.035,0.858254
250.7,-4999.217455,262.502,0.851964
250.6,-7862.693691,262.25,0.848977
250.5,-444.4108206,262.763,0.855044
250.4,-8041.13042,262.651,0.853719
250.3,6198.205032,262.112,0.847354
250.2,-4078.187083,262.364,0.85033
250.1,3464.83705,264.339,0.873611
250,14871.94762,263.653,0.865547
249.9,4357.372386,261.078,0.835092
249.8,7030.559054,261.74,0.84294
249.7,-693.6830087,262.35,0.850169
249.6,-23.67989665,262.616,0.853304
249.5,-2724.065651,262.624,0.853397
249.4,-4432.17372,262.69,0.854187
249.3,-4325.756219,263.28,0.861141
249.2,-2599.245229,261.936,0.845262
249.1,-484.5671306,262.489,0.851804
249,713.5451723,263.098,0.859002
248.9,330.4510353,262.907,0.856743
248.8,-4142.217795,262.035,0.846442
248.7,11903.05627,262.607,0.853196
248.6,311.9250105,262.21,0.848507
248.5,-1238.243734,262.747,0.854856
248.4,3218.851098,263.125,0.859323
248.3,4609.20232,263.06,0.858548
248.2,-7003.815698,262.96,0.857371
248.1,3768.42599,262.698,0.854281
248,987.037801,262.742,0.854803
247.9,-1780.493012,262.821,0.855726
247.8,-16907.00292,262.662,0.853852
247.7,-15032.36931,261.8,0.843652
247.6,955.6613725,261.692,0.842376
247.5,-1787.420569,263.221,0.860446
247.4,2929.605796,262.742,0.854803
247.3,-7255.977195,263.216,0.860392
247.2,-12173.54311,262.745,0.854829
247.1,-4841.706563,263.144,0.859537
247,3953.714962,263.471,0.863398
246.9,-9332.290242,262.384,0.850571
246.8,-2636.628706,263.154,0.859657
246.7,-15560.67527,262.464,0.851509
246.6,-1738.993258,264.508,0.875595
246.5,-5492.021209,264.067,0.870414
246.4,5073.918822,263.72,0.866334
246.3,-1408.888262,263.249,0.86078
246.2,-5216.427923,264.456,0.874983
246.1,-6201.059285,263.656,0.865573
246,-11339.02917,263.703,0.866134
245.9,349.209494,263.64,0.865387
245.8,-2755.326733,263.676,0.865814
245.7,-10110.60276,265.481,0.88701
245.6,-22780.15104,263.585,0.864746
245.5,-24337.37678,263.382,0.862343
245.4,-13283.00394,263.606,0.864986
245.3,-9951.588521,264.048,0.870188
245.2,-14783.94299,263.545,0.864266
245.1,-18923.69781,264.441,0.87481
245,-14301.68505,263.438,0.863011
244.9,80.96624834,264.286,0.872986
244.8,-4933.673672,264.135,0.871214
244.7,-5361.393219,263.276,0.8611
244.6,-17855.80006,263.738,0.866548
244.5,-7647.371735,264.162,0.871534
244.4,-21392.19699,264.443,0.874836
244.3,-5917.755444,264.212,0.87212
244.2,-11096.23447,264.452,0.874943
244.1,-13103.73559,263.846,0.867815
244,-27685.64406,264.008,0.869721
243.9,-743.2603893,263.987,0.869468
243.8,-5708.368163,264.299,0.873145
243.7,-26263.99082,264.295,0.873092
243.6,-17732.30725,263.981,0.869401
243.5,3893.522338,264.52,0.875741
243.4,-12222.91355,265.011,0.881499
243.3,-21585.86552,264.988,0.881234
243.2,-17993.54604,265.006,0.881446
243.1,-28091.75315,264.493,0.875422
243,-29502.42589,264.86,0.879732
242.9,-19439.36318,264.686,0.877684
242.8,-24685.39889,265.094,0.882469
242.7,-23024.86593,264.86,0.879732
242.6,-15444.67092,265.073,0.88223
242.5,-27289.07929,264.95,0.880782
242.4,-18623.20965,265.932,0.892286
242.3,-27766.02453,265.452,0.886664
242.2,-19813.19796,266.063,0.893823
242.1,-43245.19074,265.224,0.883996
242,-33729.01604,266.035,0.893492
241.9,-28713.53703,265.417,0.886253
241.8,-31914.46197,265.352,0.885497
241.7,-39020.42125,264.818,0.87924
241.6,-32390.43468,265.366,0.885656
241.5,-32738.78021,265.31,0.885005
241.4,-28898.97301,265.778,0.890484
241.3,-24590.65669,265.839,0.8912
241.2,-26686.15791,266.023,0.893346
241.1,-29794.78328,265.713,0.889728
241,-36004.07285,265.925,0.892207
240.9,-40571.82766,266.27,0.896233
240.8,-44237.82396,266.434,0.898151
240.7,-48519.90468,266.412,0.8979
240.6,-33612.06404,266.665,0.900849
240.5,-40816.63301,266.666,0.900862
240.4,-29696.6033,267.471,0.910236
240.3,-33382.95482,266.999,0.904747
240.2,-37188.65572,267.428,0.909735
240.1,-58311.25924,267.091,0.905816
240,-50532.28879,266.449,0.898323
239.9,-40454.17454,266.637,0.900518
239.8,-42383.3963,267.471,0.910236
239.7,-53715.59517,267.275,0.907954
239.6,-44168.70671,267.348,0.908811
239.5,-32459.28053,267.421,0.909656
239.4,-63135.37663,267.913,0.915375
239.3,-52719.70511,268.341,0.920349
239.2,-64013.04814,268.34,0.920336
239.1,-49518.1469,268.378,0.920783
239,-57560.08406,268.684,0.924332
238.9,-80893.76117,268.442,0.921519
238.8,-60820.74024,268.668,0.924148
238.7,-75236.93467,269.616,0.935114
238.6,-57508.35921,269.762,0.936804
238.5,-73192.16315,268.886,0.926669
238.4,-70556.47983,268.85,0.926249
238.3,-77385.31421,269.566,0.934538
238.2,-69248.27297,269.945,0.938924
238.1,-80601.66388,269.395,0.932559
238,-79764.38616,270.075,0.940416
237.9,-75473.73363,270.02,0.939788
237.8,-88000.78345,270.308,0.943109
237.7,-72357.21497,269.95,0.938976
237.6,-83642.05405,270.897,0.9499
237.5,-92566.90984,270.706,0.947694
237.4,-81998.9361,270.886,0.94977
237.3,-72539.73337,271.212,0.953525
237.2,-82145.7198,271.433,0.956066
237.1,-85310.50293,271.088,0.952091
237,-98250.98972,271.677,0.958866
236.9,-90309.51683,271.442,0.956171
236.8,-89541.22066,272.115,0.9639
236.7,-113188.549,272.036,0.96299
236.6,-97456.0056,272.423,0.967434
236.5,-102725.0653,273.811,0.983309
236.4,-96821.14916,272.206,0.96494
236.3,-101786.2377,271.923,0.961689
236.2,-113642.244,273.587,0.980747
236.1,-94891.70123,273.337,0.977886
236,-114659.7785,272.945,0.973403
235.9,-121746.1063,273.439,0.979052
235.8,-105264.9434,273.314,0.977627
235.7,-113522.6006,273.663,0.981614
235.6,-109241.6734,273.78,0.982947
235.5,-117680.4919,274.219,0.987961
235.4,-125924.8051,274.344,0.989382
235.3,-111378.7445,273.975,0.985171
235.2,-126255.2381,274.964,0.996438
235.1,-119142.6747,274.73,0.993782
235,-128534.3433,274.95,0.996283
234.9,-135250.4324,275.746,1.00532
234.8,-137629.9567,275.585,1.00349
234.7,-145263.8397,275.304,1.0003
234.6,-143725.2119,275.654,1.00428
234.5,-141425.5253,276.346,1.01213
234.4,-150343.3698,276.097,1.0093
234.3,-149422.4096,276.867,1.01803
234.2,-151906.4239,276.542,1.01435
234.1,-144337.9038,276.323,1.01187
234,-137997.9337,276.013,1.00835
233.9,-160231.2533,276.855,1.01788
233.8,-156900.6883,276.915,1.01856
233.7,-157139.7489,277.946,1.0302
233.6,-178294.4684,278.106,1.032
233.5,-151172.7316,278.689,1.03857
233.4,-178606.5817,278.722,1.03894
233.3,-174198.3213,278.9,1.04094
233.2,-182217.5963,279.159,1.04386
233.1,-169522.9553,279.851,1.05161
233,-167048.2138,279.417,1.04675
232.9,-186959.6822,279.938,1.05259
232.8,-188128.9761,279.701,1.04994
232.7,-192343.1834,279.99,1.05317
232.6,-183547.4702,280.638,1.06043
232.5,-196900.7154,280.851,1.06281
232.4,-192712.2913,280.202,1.05555
232.3,-197314.8309,281.039,1.06491
232.2,-201790.0373,280.968,1.06411
232.1,-210177.5155,281.289,1.06769
232,-211502.1875,282.29,1.07886
231.9,-203512.7668,281.608,1.07126
231.8,-206777.2905,283.372,1.09088
231.7,-223824.5544,284.025,1.09811
231.6,-214831.3955,282.161,1.07742
231.5,-233249.0175,283.567,1.09304
231.4,-224435.6631,283.682,1.09431
231.3,-235114.2334,284.155,1.09955
231.2,-215698.9799,283.464,1.0919
231.1,-232225.8289,283.818,1.09581
231,-240206.429,284.157,1.09958
230.9,-232125.4098,284.82,1.10691
230.8,-245830.3479,285.737,1.11702
230.7,-256796.8315,284.956,1.10841
230.6,-237159.7061,285.545,1.11491
230.5,-254597.5639,284.981,1.10868
230.4,-241799.3374,286.163,1.12171
230.3,-237015.4103,285.42,1.11352
230.2,-245195.0391,285.957,1.11944
230.1,-238790.6109,286.478,1.12517
230,-253121.3587,286.726,1.1279
229.9,-252690.959,286.322,1.12345
229.8,-265371.1253,285.993,1.11984
229.7,-265446.4396,286.221,1.12234
229.6,-269586.9159,286.292,1.12313
229.5,-293649.0381,286.873,1.12952
229.4,-283348.8485,287.008,1.131
229.3,-284332.6838,287.429,1.13561
229.2,-281696.2315,287.272,1.13389
229.1,-279094.8354,287.91,1.14088
229,-278267.0568,288.327,1.14544
228.9,-297292.6211,288.29,1.14503
228.8,-277202.253,289.535,1.15863
228.7,-294250.4216,288.936,1.15209
228.6,-299502.7448,289.925,1.16287
228.5,-297014.8855,290.031,1.16403
228.4,-312144.01,290.574,1.16993
228.3,-313928.4835,290.356,1.16757
228.2,-301475.391,290.847,1.17289
228.1,-293678.4401,292.289,1.18852
228,-313837.5636,291.348,1.17833
227.9,-301664.6945,291.935,1.18468
227.8,-312228.1448,292.189,1.18743
227.7,-318931.7947,292.311,1.18875
227.6,-325042.2031,292.567,1.19152
227.5,-330724.4737,293.404,1.20055
227.4,-331823.8813,293.668,1.2034
227.3,-350589.3512,293.378,1.20027
227.2,-323751.4565,293.556,1.20219
227.1,-347492.645,293.56,1.20222
227,-309136.8666,293.666,1.20337
226.9,-334616.6164,294.364,1.21088
226.8,-335208.5007,294.712,1.21462
226.7,-334746.4374,295.377,1.22175
226.6,-348453.8633,296.345,1.2321
226.5,-340050.101,294.905,1.21668
226.4,-336333.0131,293.92,1.2061
226.3,-345171.9246,296.075,1.22922
226.2,-337613.3559,295.891,1.22726
226.1,-361857.7704,296.813,1.2371
226,-347326.8631,296.486,1.23362
225.9,-345439.7088,296.883,1.23785
225.8,-348850.1115,297.243,1.24169
225.7,-369930.1952,297.482,1.24424
225.6,-375450.7549,298.113,1.25096
225.5,-354108.9936,298.244,1.25234
225.4,-376367.6441,298.119,1.25102
225.3,-349461.8987,298.79,1.25815
225.2,-362280.7065,299.092,1.26135
225.1,-381934.7946,298.747,1.25769
225,-384314.7712,298.72,1.2574
224.9,-352067.592,299.574,1.26646
224.8,-354984.9462,299.846,1.26934
224.7,-381766.0725,299.762,1.26845
224.6,-378521.904,300.538,1.27666
224.5,-387198.2001,300.529,1.27656
224.4,-371417.935,300.424,1.27545
224.3,-369293.5294,301.245,1.28412
224.2,-388288.1086,301.387,1.28561
224.1,-390799.2632,301.848,1.29047
224,-359137.8618,301.389,1.28563
223.9,-398889.5553,302.479,1.2971
223.8,-385048.0112,302.221,1.29439
223.7,-373863.953,302.883,1.30134
223.6,-385114.2787,303.048,1.30307
223.5,-387768.3722,303.304,1.30576
223.4,-392783.6702,303.594,1.3088
223.3,-375018.772,303.527,1.3081
223.2,-393592.4507,304.059,1.31366
223.1,-374008.2488,304.516,1.31844
223,-393277.171,305.149,1.32504
222.9,-390375.4225,304.992,1.32341
222.8,-401296.2199,305.614,1.3299
222.7,-371953.0509,304.684,1.3202
222.6,-393747.6026,306.392,1.33798
222.5,-396634.424,305.285,1.32646
222.4,-391363.1026,306.987,1.34416
222.3,-383991.1233,305.351,1.32716
222.2,-372769.5211,307.332,1.34775
222.1,-397519.6496,307.712,1.35168
222,-389789.6447,307.849,1.3531
221.9,-377469.7657,308.916,1.36413
221.8,-393565.0842,308.319,1.35796
221.7,-396513.6498,308.338,1.35816
221.6,-388175.4764,309.387,1.369
221.5,-381688.4965,309.027,1.36528
221.4,-381076.257,308.778,1.36271
221.3,-376836.7186,308.951,1.3645
221.2,-389708.45,309.759,1.37283
221.1,-363534.8137,309.823,1.37348
221,-382522.1555,310.505,1.3805
220.9,-402373.9153,309.585,1.37103
220.8,-390080.9504,312.131,1.39717
220.7,-380578.4589,312.182,1.39769
220.6,-376298.8887,311.948,1.39531
220.5,-401040.8751,312.267,1.39856
220.4,-397232.6411,312.543,1.40139
220.3,-388893.7892,312.872,1.40475
220.2,-373955.0991,312.439,1.40033
220.1,-382322.9006,313.209,1.4082
220,-377303.5315,313.154,1.40763
219.9,-388358.6733,313.872,1.41495
219.8,-382320.6389,314.435,1.42069
219.7,-398924.8377,313.608,1.41226
219.6,-388246.4935,314.334,1.41966
219.5,-363009.6493,315.199,1.42845
219.4,-379718.5643,315.386,1.43034
219.3,-377740.9424,314.758,1.42397
219.2,-371881.5815,315.208,1.42854
219.1,-378609.6576,315.946,1.43602
219,-371315.7066,315.551,1.43202
218.9,-366610.0339,316.615,1.4428
218.8,-393491.8054,316.62,1.44284
218.7,-370368.0584,317.042,1.44711
218.6,-389140.7658,317.689,1.45364
218.5,-402317.8254,316.982,1.44651
218.4,-371876.832,319.068,1.46752
218.3,-393903.2069,319.225,1.46909
218.2,-400760.6517,318.097,1.45775
218.1,-379151.7847,318.801,1.46484
218,-379793.6524,319.365,1.47051
217.9,-392444.1905,319.193,1.46878
217.8,-378933.7578,319.664,1.47351
217.7,-390056.9765,319.74,1.47427
217.6,-387300.8808,319.582,1.47268
217.5,-378200.0655,321.424,1.49112
217.4,-364974.8319,322.374,1.50059
217.3,-409844.2781,322.071,1.49758
217.2,-391883.7437,321.219,1.48907
217.1,-383553.9386,323.126,1.50808
217,-367417.6835,321.968,1.49655
216.9,-375364.5845,324.248,1.51922
216.8,-413306.0212,323.782,1.5146
216.7,-357937.5828,323.681,1.51359
216.6,-387095.7455,324.888,1.52556
216.5,-377896.0943,324.632,1.52302
216.4,-386765.3125,325.661,1.5332
216.3,-349954.9471,325.698,1.53357
216.2,-366276.2085,325.096,1.52762
216.1,-377702.4936,326.611,1.54258
216,-364844.7847,326.623,1.54269
215.9,-363685.4423,327.453,1.55086
215.8,-396006.3526,328.025,1.55648
215.7,-361123.1735,328.816,1.56424
215.6,-389608.7095,328.253,1.55872
215.5,-389229.6502,328.878,1.56485
215.4,-392937.4652,329.069,1.56672
215.3,-357602.6265,329.539,1.57132
215.2,-369886.0922,330.15,1.57729
215.1,-375661.3182,330.592,1.5816
215,-372355.4056,330.968,1.58527
214.9,-367453.8706,330.517,1.58087
214.8,-384312.2833,331.668,1.59209
214.7,-373218.0143,331.815,1.59352
214.6,-360982.044,332.266,1.5979
214.5,-372843.9307,332.682,1.60194
214.4,-390652.7057,333.031,1.60532
214.3,-383451.7102,333.522,1.61008
214.2,-351853.8622,333.309,1.60801
214.1,-353877.3965,334.994,1.6243
214,-375206.2661,334.416,1.61872
213.9,-386168.2263,335.615,1.63029
213.8,-388068.7246,336.137,1.63531
213.7,-350816.8773,335.738,1.63148
213.6,-382939.8897,337.584,1.64921
213.5,-379323.6732,336.07,1.63467
213.4,-405993.2982,335.724,1.63134
213.3,-386482.6013,336.803,1.64172
213.2,-392148.5876,337.931,1.65253
213.1,-399272.0072,338.273,1.65581
213,-357892.5751,339.019,1.66294
212.9,-364806.1098,339.468,1.66723
212.8,-360350.8062,340.245,1.67464
212.7,-382257.5378,340.097,1.67322
212.6,-396179.3719,340.337,1.67551
212.5,-369400.5073,342.653,1.6975
212.4,-373396.0093,341.552,1.68706
212.3,-356632.5875,342.492,1.69597
212.2,-407513.8325,342.859,1.69945
212.1,-390507.7314,343.63,1.70673
212,-392392.1717,344.602,1.7159
211.9,-390156.9432,344.588,1.71577
211.8,-407680.5191,346.071,1.72971
211.7,-346862.7643,345.801,1.72718
211.6,-374211.5748,346.627,1.73493
211.5,-351885.0736,347.255,1.74081
211.4,-403699.2658,347.379,1.74198
211.3,-380622.3357,348.383,1.75136
211.2,-398211.0483,348.831,1.75554
211.1,-388646.1341,350.022,1.76663
211,-409079.8268,349.565,1.76238
210.9,-379947.6735,351.334,1.77881
210.8,-398876.4375,351.761,1.78277
210.7,-411563.8412,352.317,1.78792
210.6,-391387.9812,352.35,1.78822
210.5,-369528.7452,353.493,1.79878
210.4,-380937.3892,354.226,1.80553
210.3,-380513.5484,354.34,1.80658
210.2,-396086.6426,354.979,1.81245
210.1,-406670.6744,356.496,1.82637
210,-391317.8688,356.649,1.82777
209.9,-394377.2572,355.448,1.81676
209.8,-385130.1105,358.328,1.84311
209.7,-397970.4044,359.825,1.85674
209.6,-401707.6214,360.308,1.86112
209.5,-363858.4616,360.281,1.86089
209.4,-399988.0583,361.191,1.86914
209.3,-360263.2788,362.585,1.88174
209.2,-402958.7884,363.644,1.89129
209.1,-408909.9739,364.589,1.89979
209,-393908.635,364.852,1.90216
208.9,-365223.1655,367.402,1.92499
208.8,-415252.6579,368.208,1.93218
208.7,-380060.0795,367.782,1.92838
208.6,-394474.5098,369.04,1.93959
208.5,-396876.4249,369.273,1.94166
208.4,-378521.4517,368.862,1.938
208.3,-376833.7784,371.217,1.9589
208.2,-384967.2688,371.631,1.96257
208.1,-374072.9332,373.041,1.97502
208,-389012.7541,376.396,2.00448
207.9,-408423.2581,376.095,2.00185
207.8,-378874.2754,376.962,2.00944
207.7,-355126.7542,378.21,2.02032
207.6,-356674.2026,378.862,2.026
207.5,-369483.9637,379.298,2.02979
207.4,-333182.2524,381.173,2.04606
207.3,-347197.9467,381.794,2.05143
207.2,-342222.9068,382.792,2.06005
207.1,-365597.7014,384.562,2.07529
207,-358845.4252,385.19,2.08068
206.9,-347940.6858,385.635,2.0845
206.8,-298137.3624,387.837,2.10333
206.7,-307944.7297,388.4,2.10813
206.6,-307450.0981,389.783,2.1199
206.5,-320875.9436,390.19,2.12336
206.4,-293684.5467,392.429,2.14232
206.3,-319354.7307,393.906,2.15478
206.2,-301100.4028,394.86,2.16281
206.1,-265243.5659,395.59,2.16894
206,-306566.0034,396.533,2.17684
205.9,-306588.6203,399.427,2.201
205.8,-284125.7391,400.028,2.20601
205.7,-315614.7998,400.482,2.20977
205.6,-271380.4362,402.723,2.22834
205.5,-311714.0626,404.374,2.24197
205.4,-237405.0995,405.945,2.25489
205.3,-302829.9173,406.454,2.25907
205.2,-229665.5955,409.244,2.28188
205.1,-241465.0596,409.965,2.28777
205,-247081.2888,412.268,2.30647
204.9,-225076.1737,413.566,2.31698
204.8,-251859.5617,415.426,2.33198
204.7,-216105.4056,416.318,2.33917
204.6,-179682.2416,418.058,2.35313
204.5,-181943.7056,420.011,2.36874
204.4,-211538.1484,422.777,2.39075
204.3,-216920.7449,423.983,2.4003
204.2,-182947.8961,425.215,2.41005
204.1,-158307.6858,426.689,2.42168
204,-189054.6859,428.26,2.43402
203.9,-157872.7627,431.037,2.45576
203.8,-179725.4399,433.203,2.47264
203.7,-145259.9949,435.043,2.48692
203.6,-144923.2292,436.816,2.50062
203.5,-140070.3205,438.893,2.51662
203.4,-110661.9244,440.35,2.52781
203.3,-92762.99839,441.872,2.53947
203.2,-126369.2273,444.144,2.5568
203.1,-70751.3923,445.851,2.56977
203,-110890.6717,447.633,2.58327
202.9,-92254.25379,449.955,2.60079
202.8,-98484.5997,451.488,2.61231
202.7,-61140.33969,453.401,2.62665
202.6,-62505.63161,455.057,2.63902
202.5,-49843.68102,456.903,2.65276
202.4,12338.17606,458.788,2.66675
202.3,-53810.97065,460.866,2.68211
202.2,-93863.08451,463.525,2.70168
202.1,-65924.74181,466.171,2.72106
202,-56238.01304,469.145,2.74274
201.9,2880.533904,471.618,2.76067
201.8,-15298.75119,473.997,2.77785
201.7,15183.67639,475.994,2.79221
201.6,28767.85831,478.895,2.81299
201.5,-15923.9276,481.235,2.82967
201.4,5710.955537,483.227,2.84381
201.3,66737.5028,485.363,2.85893
201.2,37255.17203,486.614,2.86775
201.1,40898.41573,490.142,2.89254
201,34382.97366,492.624,2.90988
200.9,44029.88417,495.318,2.92863
200.8,53550.25069,497.29,2.94229
200.7,59307.6921,499.174,2.95531
200.6,51516.82517,502.518,2.97831
200.5,97238.90596,505.597,2.99937
200.4,110240.5941,508.377,3.01829
200.3,84466.46275,510.607,3.0334
200.2,87584.61435,513.651,3.05395
200.1,122036.7335,516.254,3.07143
200,90608.26349,518.042,3.0834
199.9,103002.4842,522.377,3.11227
199.8,132128.3952,525.978,3.1361
199.7,174515.1841,528.641,3.15363
199.6,89809.52497,530.206,3.1639
199.5,136159.6319,533.466,3.18521
199.4,138344.6508,534.835,3.19412
199.3,137974.8645,537.072,3.20865
199.2,123125.4433,539.321,3.2232
199.1,152593.7742,543.068,3.24733
199,110468.007,544.891,3.25902
198.9,95741.23731,547.797,3.27759
198.8,181771.1387,552.108,3.30497
198.7,153429.6723,555.132,3.32408
198.6,180368.8907,558.299,3.34399
198.5,173493.3524,561.342,3.36303
198.4,84743.81382,565.303,3.38769
198.3,134490.7307,567.505,3.40133
198.2,169603.2453,571.251,3.42444
198.1,162477.3379,573.768,3.4399
198,179549.9327,576.599,3.45721
197.9,161793.8551,579.88,3.47719
197.8,97961.90047,583.004,3.49611
197.7,168151.4663,585.948,3.51387
197.6,185192.1713,588.801,3.53101
197.5,157061.9468,591.492,3.54712
197.4,200867.0416,593.677,3.56015
197.3,171848.8775,597.584,3.58334
197.2,140117.1375,601.054,3.60383
197.1,200225.6262,604.806,3.62588
197,174021.4571,608.229,3.64589
196.9,250304.4235,610.811,3.66092
196.8,132469.9783,614.193,3.68052
196.7,150540.363,617.765,3.70114
196.6,112525.8737,621.022,3.71983
196.5,183090.3826,624.625,3.74043
196.4,152301.7674,627.909,3.75911
196.3,190909.7242,631.665,3.78037
196.2,213997.7365,635.621,3.80266
196.1,191372.0137,638.66,3.81969
196,170064.8562,641.092,3.83327
195.9,198127.6824,645.348,3.85694
195.8,205625.864,648.51,3.87444
195.7,171345.4252,652.255,3.89507
195.6,162161.1536,654.697,3.90846
195.5,232174.0362,657.302,3.92271
195.4,203078.7484,660.621,3.94079
195.3,177277.1602,662.941,3.95338
195.2,177506.2694,666.093,3.97043
195.1,158664.8067,668.08,3.98114
195,190769.9517,671.051,3.9971
194.9,180723.7499,673.776,4.01169
194.8,180079.1682,675.912,4.02309
194.7,145428.717,678.811,4.03852
194.6,202632.9693,681.672,4.05368
194.5,154123.1065,684.016,4.06607
194.4,185729.0966,688.099,4.08756
194.3,150491.9629,689.319,4.09396
194.2,170206.6642,692.688,4.11159
194.1,97273.55505,695.79,4.12774
194,204381.7082,699.192,4.1454
193.9,133959.6858,702.752,4.1638
193.8,163615.1942,705.491,4.1779
193.7,148476.0053,708.58,4.19374
193.6,219369.477,711.136,4.20681
193.5,127929.5673,714.724,4.22508
193.4,148322.3234,715.39,4.22847
193.3,166695.8425,717.327,4.23829
193.2,110173.9421,718.174,4.24258
193.1,82099.44561,723.43,4.2691
193,176298.0745,723.614,4.27003
192.9,121356.2361,726.467,4.28435
192.8,155184.2916,729.998,4.30201
192.7,182548.9339,731.585,4.30993
192.6,208531.2312,735.174,4.32777
192.5,104153.3227,737.984,4.34168
192.4,132571.008,741.759,4.36031
192.3,165439.2474,744.87,4.3756
192.2,117333.7748,746.696,4.38455
192.1,133247.9319,748.832,4.39499
192,77434.77738,752.284,4.41182
191.9,133529.2862,753.948,4.41991
191.8,142486.9365,757.061,4.435
191.7,98983.30239,759.512,4.44684
191.6,184196.3491,761.181,4.45488
191.5,208730.9385,763.914,4.46803
191.4,137873.9252,765.558,4.47591
191.3,120766.1159,768.769,4.49127
191.2,124609.1573,771.515,4.50436
191.1,117603.3683,774.818,4.52006
191,124266.172,778.647,4.53819
190.9,112517.0531,779.972,4.54444
190.8,92139.58609,784.794,4.56712
190.7,114743.9133,789.357,4.58847
190.6,84921.96716,792.643,4.60379
190.5,90485.25016,795.251,4.6159
190.4,138991.7204,798.862,4.63262
190.3,126184.8995,800.528,4.64031
190.2,88696.70553,802.995,4.65167
190.1,132835.8293,806.271,4.66672
190,142325.2256,809.765,4.68271
,,,
##### Extended Information,,,
[Comments],,,
Sample name,Protein_AMSS,,
Comment,,,
User,ScharfMinor,,
Division,,,
Company,Saint Mary's College,,
,,,
[Detailed Information],,,
Creation date,9/27/22 14:37,,
,,,
Data array type,Linear data array * 3,,
Horizontal axis,Wavelength [nm],,
Vertical axis(1),CD [mdeg],,
Vertical axis(2),HT [V],,
Vertical axis(3),Abs,,
Start,320 nm,,
End,190 nm,,
Data interval,0.1 nm,,
Data points,1301,,
,,,
[Measurement Information],,,
Instrument name,J-1500,,
Model name,J-1500,,
Serial No.,B051061638,,
,,,
Detector,PM-539,,
Detector S/N,B051061638,,
Lock-in amp.,X mode,,
HT volt,Auto,,
,,,
Accessory,PTC-517,,
Accessory S/N,B026561646,,
Temperature,22.10 C,,
Control sensor,Holder,,
Monitor sensor,Holder,,
,,,
Measurement date,9/27/22 14:37,,
,,,
CD Overload detect,846,,
Photometric mode,CD,HT,Abs
Measure range,320 - 190 nm,,
Data pitch,0.1 nm,,
CD scale,20 mdeg/0.05 dOD,,
FL scale,20 mdeg/0.05 dOD,,
